ID,First_Name,Last_Name,Gender,DOB,Age,Organisation,Rank,Operational_Region,Operational_City,ChildID
Cam0005844,Davide,Mariani,M,15/03/1985,37,Camorra,Associate,Campania,Caserta,
Cam0000530,Fulvio,Mariani,M,05/04/1952,70,Camorra,Capo,Campania,Naples,Cam0003376
Cam0000872,Saverio,Mariani,M,03/09/1964,57,Camorra,Capo,Campania,Benevento,Cam0006118
Cam0004464,Michele,Mariani,M,24/11/1949,72,Camorra,Soldier,Campania,Avellino,Cam0002516
Cam0000975,Ludovico,Mariani,M,21/01/1955,67,Camorra,Capo,Campania,Salerno,Cam0005844
Cam0005496,Michele,Mariani,M,18/07/2000,21,Camorra,Soldier,Campania,Benevento,
Cam0003586,Raul,Mariani,M,25/10/1995,26,Camorra,Soldier,Campania,Avellino,
Cam0005815,Sergio,Mariani,M,26/10/1962,59,Camorra,Associate,Campania,Benevento,
Cam0001854,Fulvio,Mariani,M,17/10/1954,67,Camorra,Soldier,Campania,Avellino,Cam0005496
Cam0002007,Tiziano,Mariani,M,01/03/1950,72,Camorra,Soldier,Campania,Salerno,Cam0005496
Cam0006126,Sergio,Mariani,M,14/06/1973,48,Camorra,Associate,Campania,Salerno,Cam0003586
Cam0005801,Vittorio,Mariani,M,11/12/1984,37,Camorra,Associate,Campania,Benevento,
Cam0006039,Edoardo,Mariani,M,19/04/1996,25,Camorra,Associate,Campania,Naples,
Cam0000845,Bernardo,Mariani,M,23/08/1991,30,Camorra,Capo,Campania,Caserta,
Cam0005562,Ernesto,Mariani,M,14/12/1956,65,Camorra,Soldier,Campania,Benevento,Cam0006126
Cam0002739,Cosimo,Mariani,M,15/01/1981,41,Camorra,Soldier,Campania,Benevento,
Cam0004328,Antonio,Mariani,M,31/12/1953,68,Camorra,Soldier,Campania,Salerno,Cam0006039
Cam0003800,Matteo,Mariani,M,22/11/1960,61,Camorra,Soldier,Campania,Naples,Cam0000845
Cam0003356,Emanuele,Mariani,M,14/12/1947,74,Camorra,Soldier,Campania,Avellino,Cam0002739
Cam0006496,Giovanna,Mariani,F,24/09/1965,56,Camorra,Associate,Campania,Avellino,
Cam0005520,Ezio,Mariani,M,08/01/1976,46,Camorra,Soldier,Campania,Avellino,
Cam0002265,Umberto,Mariani,M,13/05/1997,24,Camorra,Soldier,Campania,Benevento,
Cam0001801,Sebastiano,Mariani,M,01/07/1958,63,Camorra,Soldier,Campania,Avellino,
Cam0006617,Ruggero,Mariani,M,31/01/1948,74,Camorra,Associate,Campania,Avellino,Cam0006496
Cam0001101,Lucio,Mariani,M,11/06/1996,25,Camorra,Capo,Campania,Avellino,
Cam0000980,Bruno,Mariani,M,01/06/1992,29,Camorra,Capo,Campania,Salerno,
Cam0002543,Mirco,Mariani,M,25/01/1989,33,Camorra,Soldier,Campania,Benevento,
Cam0001540,Raffaello,Mariani,M,25/01/1993,29,Camorra,Capo,Campania,Caserta,
Cam0004860,Sergio,Mariani,M,29/06/1958,63,Camorra,Soldier,Campania,Caserta,Cam0001101
Cam0004815,Ezio,Mariani,M,13/12/1982,39,Camorra,Soldier,Campania,Avellino,
Cam0000202,Raul,Mariani,M,10/07/1989,32,Camorra,UnderBoss,Campania,Avellino,
Cam0001154,Vittorio,Mariani,M,19/08/1953,68,Camorra,Capo,Campania,Caserta,Cam0001540
Cam0002940,Emilio,Mariani,M,15/09/1980,41,Camorra,Soldier,Campania,Avellino,
Cam0003255,Raffaello,Mariani,M,27/10/1992,29,Camorra,Soldier,Campania,Caserta,
Cam0002330,Pietro,Mariani,M,31/08/1974,47,Camorra,Soldier,Campania,Naples,
Cam0005063,Domenico,Mariani,M,20/01/1954,68,Camorra,Soldier,Campania,Benevento,Cam0002940
Cam0000236,Alfredo,Mariani,M,09/03/1986,36,Camorra,Capo,Campania,Benevento,
Cam0002911,Aldo,Mariani,M,28/08/1965,56,Camorra,Soldier,Campania,Avellino,Cam0003255
Cam0002381,Anna,Mariani,F,27/09/1988,33,Camorra,Soldier,Campania,Caserta,
Cam0006205,Rocco,Mariani,M,15/04/1958,63,Camorra,Associate,Campania,Naples,Cam0000236
Cam0001376,Corrado,Mariani,M,20/03/1961,61,Camorra,Capo,Campania,Avellino,Cam0000236
Cam0001201,Salvatore,Mariani,M,23/12/1967,54,Camorra,Capo,Campania,Naples,Cam0002381
Cam0000406,Mauro,Mariani,M,12/10/1964,57,Camorra,Capo,Campania,Avellino,Cam0002381
Cam0003352,Emanuele,Mariani,M,23/12/1959,62,Camorra,Soldier,Campania,Caserta,
Cam0002136,Valentina,Mariani,F,01/03/1961,61,Camorra,Soldier,Campania,Caserta,
Cam0006375,Claudio,Mariani,M,04/01/1990,32,Camorra,Associate,Campania,Caserta,
Cam0002333,Bruno,Mariani,M,18/11/1971,50,Camorra,Soldier,Campania,Salerno,
Cam0004163,Claudia,Mariani,F,27/08/2003,18,Camorra,Soldier,Campania,Caserta,
Sac0001014,Fausto,Mariani,M,20/03/1961,61,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0000594,Elio,Mariani,M,10/02/1991,31,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001341,Giuliano,Mariani,M,07/01/1965,57,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0000966,Elisa,Mariani,F,12/03/2002,20,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0000515,Silvio,Mariani,M,26/04/1968,53,Sacra Corona Unita,Capo,Puglia,Bari,Sac0000594
Sac0001794,Ernesto,Mariani,M,30/12/1956,65,Sacra Corona Unita,Associate,Puglia,Lecce,Sac0000594
Sac0000057,Pasquale,Mariani,M,01/10/1968,53,Sacra Corona Unita,UnderBoss,Puglia,Foggia,Sac0000966
Sac0000042,Vito,Mariani,M,06/07/1956,65,Sacra Corona Unita,Boss,Puglia,Andria,Sac0000966
Sac0000923,Alfredo,Mariani,M,10/07/2005,16,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0001215,Emiliano,Mariani,M,23/08/1965,56,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0001395,Luigi,Mariani,M,25/01/2003,19,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000596,Silvio,Mariani,M,22/09/1955,66,Sacra Corona Unita,Soldier,Puglia,Taranto,Sac0000923
Sac0000342,Camilla,Mariani,F,08/08/1977,44,Sacra Corona Unita,Capo,Puglia,Andria,Sac0000923
Sac0000186,Lorenza,Mariani,F,21/05/1984,37,Sacra Corona Unita,Capo,Puglia,Foggia,Sac0001395
Sac0000667,Renato,Mariani,M,28/06/1982,39,Sacra Corona Unita,Soldier,Puglia,Foggia,Sac0001395
Sac0001850,Cosimo,Mariani,M,15/12/1997,24,Sacra Corona Unita,Associate,Puglia,Bari,
Sac0001553,Andrea,Mariani,M,30/07/1996,25,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0001811,Simone,Mariani,M,02/05/1985,36,Sacra Corona Unita,Associate,Puglia,Lecce,
Sac0000454,Lapo,Mariani,M,22/11/1976,45,Sacra Corona Unita,Capo,Puglia,Bari,Sac0001850
Cos0000233,Rosario,Mariani,M,11/12/1948,73,Cosa Nostra,Capo,Sicily,Messina,
Cos0003027,Ferdinando,Mariani,M,07/02/2003,19,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0002909,Angelo,Mariani,M,25/07/1961,60,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0005115,Francesco,Mariani,M,27/09/1969,52,Cosa Nostra,Associate,Sicily,Syracuse,
Cos0005070,Domenico,Mariani,M,09/08/1995,26,Cosa Nostra,Associate,Sicily,Gela,
Cos0003878,Biagio,Mariani,M,20/04/1991,30,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0003008,Matteo,Mariani,M,05/01/1952,70,Cosa Nostra,Soldier,Sicily,Marsala,Cos0005115
Cos0002278,Lorenzo,Mariani,M,09/02/1983,39,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0002581,Fabrizio,Mariani,M,29/06/1987,34,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0000556,Domenico,Mariani,M,12/05/1970,51,Cosa Nostra,Capo,Sicily,Gela,Cos0003878
Cos0002583,Emiliano,Mariani,M,02/07/1971,50,Cosa Nostra,Soldier,Sicily,Catania,
Cos0005006,Roberta,Mariani,F,14/10/1988,33,Cosa Nostra,Associate,Sicily,Ragusa,
Cos0004420,Salvo,Mariani,M,31/12/1982,39,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0003103,Elio,Mariani,M,05/08/2000,21,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0005210,Marcello,Mariani,M,16/02/1978,44,Cosa Nostra,Associate,Sicily,Marsala,
Cos0001654,Emilio,Mariani,M,18/11/1997,24,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0000603,Giacomo,Mariani,M,16/10/1968,53,Cosa Nostra,Capo,Sicily,Caltanissetta,Cos0003103
Cos0003824,Ludovico,Mariani,M,06/10/1997,24,Cosa Nostra,Soldier,Sicily,Catania,
Cos0004669,Fulvio,Mariani,M,22/03/1991,31,Cosa Nostra,Soldier,Sicily,Messina,
Cos0001096,Mario,Mariani,M,29/09/1963,58,Cosa Nostra,Capo,Sicily,Messina,Cos0001654
Cos0002226,Mario,Mariani,M,12/12/1957,64,Cosa Nostra,Soldier,Sicily,Gela,Cos0003824
Cos0004160,Martina,Mariani,F,01/08/1985,36,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0001804,Adriano,Mariani,M,15/11/2004,17,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0004368,Pietro,Mariani,M,30/04/1991,30,Cosa Nostra,Soldier,Sicily,Messina,
Cos0000478,Gabriele,Mariani,M,13/09/1984,37,Cosa Nostra,Capo,Sicily,Messina,
Cos0004450,Gabriele,Mariani,M,25/02/2005,17,Cosa Nostra,Soldier,Sicily,Messina,
Cos0001017,Alessandra,Mariani,F,28/05/1982,39,Cosa Nostra,Capo,Sicily,Ragusa,Cos0001804
Cos0002126,Salvatore,Mariani,M,09/11/1969,52,Cosa Nostra,Soldier,Sicily,Catania,Cos0004368
Cos0000944,Lucio,Mariani,M,22/04/1960,61,Cosa Nostra,Capo,Sicily,Marsala,Cos0000478
Cos0005152,Elio,Mariani,M,21/09/1994,27,Cosa Nostra,Associate,Sicily,Syracuse,
Cos0004054,Luisa,Mariani,F,24/01/1949,73,Cosa Nostra,Soldier,Sicily,Gela,Cos0001017
Cos0003405,Stefano,Mariani,M,12/11/1964,57,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0004636,Silvio,Mariani,M,26/01/1967,55,Cosa Nostra,Soldier,Sicily,Catania,Cos0005152
Cos0004155,Corrado,Mariani,M,21/08/1980,41,Cosa Nostra,Soldier,Sicily,Gela,
Cos0003135,Patrizio,Mariani,M,15/07/2002,19,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0003563,Gabriele,Mariani,M,24/11/1947,74,Cosa Nostra,Soldier,Sicily,Messina,Cos0003405
Cos0002302,Alfredo,Mariani,M,29/03/1985,37,Cosa Nostra,Soldier,Sicily,Catania,
Cos0005172,Carlo,Mariani,M,16/07/2004,17,Cosa Nostra,Associate,Sicily,Marsala,
Cos0001011,Andrea,Mariani,M,27/05/1993,28,Cosa Nostra,Capo,Sicily,Marsala,
Cos0000191,Sebastiano,Mariani,M,07/02/1957,65,Cosa Nostra,UnderBoss,Sicily,Gela,Cos0002302
Cos0000972,Aurora,Mariani,F,04/04/1956,66,Cosa Nostra,Capo,Sicily,Ragusa,Cos0002302
Cos0001534,Lapo,Mariani,M,27/03/1991,31,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0000566,Martina,Mariani,F,13/03/1956,66,Cosa Nostra,Capo,Sicily,Gela,Cos0001011
Cos0004527,Lapo,Mariani,M,07/10/1962,59,Cosa Nostra,Soldier,Sicily,Palermo,
Cos0004391,Luca,Mariani,M,22/06/1991,30,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0000007,Cosimo,Mariani,M,05/11/1966,55,Cosa Nostra,Boss,Sicily,Messina,Cos0001534
Cos0000986,Massimiliano,Mariani,M,21/09/1954,67,Cosa Nostra,Capo,Sicily,Ragusa,
Cos0005380,Massimiliano,Mariani,M,08/04/1972,50,Cosa Nostra,Associate,Sicily,Vittoria,Cos0004391
Cos0003866,Francesco,Mariani,M,27/04/1993,28,Cosa Nostra,Soldier,Sicily,Palermo,
Cos0000442,Gabriella,Mariani,F,20/04/1993,28,Cosa Nostra,Capo,Sicily,Messina,
Cos0001632,Noemi,Mariani,F,06/02/1972,50,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0003332,Ilaria,Mariani,F,11/07/2002,19,Cosa Nostra,Soldier,Sicily,Gela,
Cos0005372,Angelo,Mariani,M,25/05/1965,56,Cosa Nostra,Associate,Sicily,Trapani,Cos0003866
Cos0001012,Giulio,Mariani,M,05/08/1994,27,Cosa Nostra,Capo,Sicily,Catania,
Cos0003376,Filippo,Mariani,M,05/10/1963,58,Cosa Nostra,Soldier,Sicily,Marsala,Cos0003332
Cos0002003,Tiziano,Mariani,M,02/02/1980,42,Cosa Nostra,Soldier,Sicily,Trapani,Cos0003332
Ndr0002789,Salvatore,Rinaldi,M,16/11/1963,58,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0000548,Ugo,Rinaldi,M,06/11/1949,72,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0000726,Vincenzo,Rinaldi,M,17/11/1988,33,'Ndrangheta,Capo,Calabria,Reggio Calabria,
Ndr0000743,Maurizio,Rinaldi,M,03/04/1972,50,'Ndrangheta,Capo,Calabria,Castrovillari,
Ndr0003458,Giulio,Rinaldi,M,05/11/1975,46,'Ndrangheta,Soldier,Calabria,Cosenza,
Ndr0005186,Francesco,Rinaldi,M,19/01/2006,16,'Ndrangheta,Associate,Calabria,Rende,
Ndr0002257,Carlo,Rinaldi,M,23/10/2001,20,'Ndrangheta,Soldier,Calabria,Crotone,
Ndr0004699,Samuele,Rinaldi,M,09/11/1997,24,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0002753,Emilio,Rinaldi,M,09/02/1951,71,'Ndrangheta,Soldier,Calabria,Vibo Valentia,Ndr0003458
Ndr0003805,Giovanna,Rinaldi,F,29/06/1985,36,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,Ndr0005186
Ndr0001233,Amelia,Rinaldi,F,28/04/1948,73,'Ndrangheta,Capo,Calabria,Lamezia Terme,Ndr0002257
Ndr0003796,Roberto,Rinaldi,M,10/10/1965,56,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0004699
Ndr0005552,Francesca,Rinaldi,F,20/02/1994,28,'Ndrangheta,Associate,Calabria,Rende,
Ndr0005995,Neri,Rinaldi,M,02/06/1961,60,'Ndrangheta,Associate,Calabria,Crotone,Ndr0003805
Ndr0001897,Ernesto,Rinaldi,M,13/07/1960,61,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0001184,Umberto,Rinaldi,M,07/03/1984,38,'Ndrangheta,Capo,Calabria,Reggio Calabria,
Ndr0005092,Valentino,Rinaldi,M,08/10/1958,63,'Ndrangheta,Soldier,Calabria,Rende,Ndr0005552
Ndr0003357,Eva,Rinaldi,F,02/03/1964,58,'Ndrangheta,Soldier,Calabria,Catanzaro,
Ndr0001925,Mario,Rinaldi,M,07/03/1975,47,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0005315,Sebastiano,Rinaldi,M,05/03/1950,72,'Ndrangheta,Associate,Calabria,Crotone,Ndr0001184
Ndr0002776,Silvio,Rinaldi,M,18/04/1996,25,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0004489,Raffaello,Rinaldi,M,15/01/1986,36,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0002686,Ilaria,Rinaldi,F,21/02/1994,28,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0000554,Ludovico,Rinaldi,M,30/07/1978,43,'Ndrangheta,Capo,Calabria,Montalto Uffugo,Ndr0002776
Ndr0003365,Giovanni,Rinaldi,M,18/04/1961,60,'Ndrangheta,Soldier,Calabria,Cosenza,Ndr0002776
Ndr0004396,Carlo,Rinaldi,M,01/11/1958,63,'Ndrangheta,Soldier,Calabria,Reggio Calabria,Ndr0004489
Ndr0003711,Riccardo,Rinaldi,M,19/09/1966,55,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0002686
Ndr0003813,Bianca,Rinaldi,F,05/05/1961,60,'Ndrangheta,Soldier,Calabria,Reggio Calabria,Ndr0000554
Ndr0002483,Ilaria,Rinaldi,F,15/12/2002,19,'Ndrangheta,Soldier,Calabria,Castrovillari,
Ndr0002503,Ferdinando,Rinaldi,M,24/08/1959,62,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0003158,Dario,Rinaldi,M,11/02/1973,49,'Ndrangheta,Soldier,Calabria,Castrovillari,
Ndr0001392,Giacomo,Rinaldi,M,21/08/1954,67,'Ndrangheta,Capo,Calabria,Acri,Ndr0002483
Ndr0005510,Tommaso,Rinaldi,M,22/07/1951,70,'Ndrangheta,Associate,Calabria,Lamezia Terme,Ndr0002483
Ndr0001714,Guido,Rinaldi,M,12/01/1972,50,'Ndrangheta,Soldier,Calabria,Cosenza,
Ndr0002936,Emilio,Rinaldi,M,10/06/1955,66,'Ndrangheta,Soldier,Calabria,Acri,Ndr0003158
Ndr0002935,Raffaello,Rinaldi,M,26/01/1973,49,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0000294,Pietro,Rinaldi,M,25/12/1977,44,'Ndrangheta,Capo,Calabria,Lamezia Terme,
Ndr0003081,Sergio,Rinaldi,M,28/02/1973,49,'Ndrangheta,Soldier,Calabria,Castrovillari,
Ndr0003984,Umberto,Rinaldi,M,12/05/1989,32,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,
Ndr0000287,Dario,Rinaldi,M,06/08/1964,57,'Ndrangheta,Capo,Calabria,Rende,
Ndr0001579,Rosario,Rinaldi,M,13/08/1954,67,'Ndrangheta,Capo,Calabria,Vibo Valentia,Ndr0000294
Ndr0005650,Lorenzo,Rinaldi,M,21/10/1998,23,'Ndrangheta,Associate,Calabria,Cosenza,
Ndr0002238,Leonardo,Rinaldi,M,22/04/1987,34,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0001022,Valerio,Rinaldi,M,19/04/1994,27,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0002020,Valentino,Rinaldi,M,03/11/1959,62,'Ndrangheta,Soldier,Calabria,Rende,Ndr0005650
Ndr0002030,Antonia,Rinaldi,F,28/03/1994,28,'Ndrangheta,Soldier,Calabria,Rende,
Ndr0002558,Silvio,Rinaldi,M,17/08/1961,60,'Ndrangheta,Soldier,Calabria,Cosenza,Ndr0002238
Ndr0000080,Leonardo,Rinaldi,M,14/10/1950,71,'Ndrangheta,Boss,Calabria,Castrovillari,Ndr0001022
Ndr0002552,Giorgia,Rinaldi,F,25/07/1963,58,'Ndrangheta,Soldier,Calabria,Cosenza,Ndr0002030
Ndr0002542,Salvatore,Rinaldi,M,03/09/1965,56,'Ndrangheta,Soldier,Calabria,Rende,Ndr0002030
Ndr0005812,Ruggero,Rinaldi,M,25/06/1952,69,'Ndrangheta,Associate,Calabria,Vibo Valentia,
Ndr0000937,Ludovico,Rinaldi,M,23/08/1980,41,'Ndrangheta,Capo,Calabria,Acri,
Ndr0003271,Luca,Rinaldi,M,22/05/1990,31,'Ndrangheta,Soldier,Calabria,Cosenza,
Ndr0003724,Ruggero,Rinaldi,M,11/05/1963,58,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0000061,Isabella,Rinaldi,F,29/03/1951,71,'Ndrangheta,Boss,Calabria,Montalto Uffugo,Ndr0000937
Ndr0003602,Alessio,Rinaldi,M,31/03/1962,60,'Ndrangheta,Soldier,Calabria,Rende,Ndr0000937
Ndr0000249,Paolo,Rinaldi,M,16/01/1968,54,'Ndrangheta,Capo,Calabria,Reggio Calabria,Ndr0003271
Cam0006334,Valentina,Rinaldi,F,10/09/2001,20,Camorra,Associate,Campania,Avellino,
Cam0000997,Saverio,Rinaldi,M,17/08/1986,35,Camorra,Capo,Campania,Avellino,
Cam0001868,Elettra,Rinaldi,F,13/02/1955,67,Camorra,Soldier,Campania,Naples,
Cam0004545,Luigi,Rinaldi,M,13/06/1967,54,Camorra,Soldier,Campania,Caserta,Cam0006334
Cam0000784,Gabriele,Rinaldi,M,13/08/1980,41,Camorra,Capo,Campania,Benevento,Cam0006334
Cam0004144,Andrea,Rinaldi,M,19/01/1987,35,Camorra,Soldier,Campania,Caserta,
Cam0000821,Raffaello,Rinaldi,M,19/09/1956,65,Camorra,Capo,Campania,Salerno,
Cam0002960,Antonia,Rinaldi,F,12/04/1960,62,Camorra,Soldier,Campania,Caserta,Cam0000784
Cam0000177,Bernardo,Rinaldi,M,24/07/1947,74,Camorra,UnderBoss,Campania,Avellino,Cam0000784
Cam0001181,Niccolo,Rinaldi,M,25/11/1964,57,Camorra,Capo,Campania,Avellino,Cam0004144
Cam0005939,Lapo,Rinaldi,M,16/04/1955,66,Camorra,Associate,Campania,Caserta,
Cam0001450,Aurora,Rinaldi,F,21/05/1974,47,Camorra,Capo,Campania,Naples,
Cam0005525,Mattia,Rinaldi,M,23/03/1979,43,Camorra,Soldier,Campania,Salerno,
Cam0005879,Adriano,Rinaldi,M,17/09/2005,16,Camorra,Associate,Campania,Avellino,
Cam0003160,Renato,Rinaldi,M,20/06/1975,46,Camorra,Soldier,Campania,Avellino,
Cam0001952,Matilde,Rinaldi,F,22/12/1977,44,Camorra,Soldier,Campania,Avellino,
Cam0002485,Camillo,Rinaldi,M,05/04/1951,71,Camorra,Soldier,Campania,Salerno,Cam0005525
Cam0000414,Corrado,Rinaldi,M,13/03/1979,43,Camorra,Capo,Campania,Avellino,Cam0005879
Cam0003550,Salvo,Rinaldi,M,31/12/1991,30,Camorra,Soldier,Campania,Benevento,
Cam0006398,Silvio,Rinaldi,M,15/06/1973,48,Camorra,Associate,Campania,Naples,
Cam0005513,Adriano,Rinaldi,M,16/08/1967,54,Camorra,Soldier,Campania,Naples,
Cam0004939,Mattia,Rinaldi,M,21/09/1953,68,Camorra,Soldier,Campania,Salerno,Cam0000414
Cam0003026,Ugo,Rinaldi,M,07/09/2000,21,Camorra,Soldier,Campania,Salerno,
Cam0002859,Tullio,Rinaldi,M,19/12/1980,41,Camorra,Soldier,Campania,Avellino,
Cam0002120,Rebecca,Rinaldi,F,22/06/1969,52,Camorra,Soldier,Campania,Naples,
Cam0002842,Raffaele,Rinaldi,M,21/09/1971,50,Camorra,Soldier,Campania,Salerno,Cam0003026
Cam0001733,Edoardo,Rinaldi,M,01/05/1979,42,Camorra,Capo,Campania,Avellino,Cam0003026
Cam0000076,Tullio,Rinaldi,M,02/05/1981,40,Camorra,Boss,Campania,Avellino,
Cam0004653,Fabio,Rinaldi,M,30/01/1998,24,Camorra,Soldier,Campania,Avellino,
Cam0003698,Neri,Rinaldi,M,16/07/1998,23,Camorra,Soldier,Campania,Avellino,
Cam0002263,Marta,Rinaldi,F,23/08/1975,46,Camorra,Soldier,Campania,Naples,
Cam0003419,Filippo,Rinaldi,M,28/09/1968,53,Camorra,Soldier,Campania,Naples,Cam0004653
Cam0002164,Aldo,Rinaldi,M,04/05/2002,19,Camorra,Soldier,Campania,Caserta,
Cam0004874,Ferdinando,Rinaldi,M,27/03/1948,74,Camorra,Soldier,Campania,Benevento,Cam0003698
Cam0004966,Greta,Rinaldi,F,26/03/1955,67,Camorra,Soldier,Campania,Avellino,Cam0002263
Cam0000743,Ludovico,Rinaldi,M,22/10/1969,52,Camorra,Capo,Campania,Avellino,Cam0002164
Cam0003183,Gioele,Rinaldi,M,11/05/1961,60,Camorra,Soldier,Campania,Avellino,Cam0002164
Cam0001518,Carlo,Rinaldi,M,15/10/1988,33,Camorra,Capo,Campania,Salerno,
Cam0001977,Valerio,Rinaldi,M,11/09/1991,30,Camorra,Soldier,Campania,Caserta,
Cam0002605,Vincenzo,Rinaldi,M,21/12/2004,17,Camorra,Soldier,Campania,Naples,
Cam0001893,Riccardo,Rinaldi,M,26/03/1961,61,Camorra,Soldier,Campania,Salerno,Cam0001518
Cam0001298,Leonardo,Rinaldi,M,15/06/1957,64,Camorra,Capo,Campania,Benevento,Cam0001518
Cam0003318,Massimo,Rinaldi,M,09/09/1967,54,Camorra,Soldier,Campania,Avellino,Cam0001977
Cam0006472,Roberto,Rinaldi,M,17/09/1976,45,Camorra,Associate,Campania,Benevento,Cam0002605
Cam0004083,Nicola,Rinaldi,M,31/12/1978,43,Camorra,Soldier,Campania,Benevento,
Cam0003387,Rosario,Rinaldi,M,05/06/1974,47,Camorra,Soldier,Campania,Benevento,
Cam0001353,Cristian,Rinaldi,M,07/02/1990,32,Camorra,Capo,Campania,Naples,
Cam0006605,Dario,Rinaldi,M,24/09/1987,34,Camorra,Associate,Campania,Benevento,
Cam0000782,Filippo,Rinaldi,M,24/05/1971,50,Camorra,Capo,Campania,Naples,
Cam0006235,Ugo,Rinaldi,M,07/09/1977,44,Camorra,Associate,Campania,Salerno,
Cam0001737,Raffaella,Rinaldi,F,26/10/1982,39,Camorra,Capo,Campania,Naples,
Cam0003337,Aldo,Rinaldi,M,22/03/1991,31,Camorra,Soldier,Campania,Avellino,
Cam0000920,Pasquale,Rinaldi,M,30/04/1987,34,Camorra,Capo,Campania,Salerno,
Cam0002269,Donatella,Rinaldi,F,03/01/1967,55,Camorra,Soldier,Campania,Avellino,
Cam0003734,Ferdinando,Rinaldi,M,08/04/1953,69,Camorra,Soldier,Campania,Caserta,Cam0001737
Cam0006285,Adele,Rinaldi,F,04/08/1987,34,Camorra,Associate,Campania,Caserta,
Cam0002581,Carlo,Rinaldi,M,22/06/1949,72,Camorra,Soldier,Campania,Benevento,Cam0000920
Cam0001869,Tommaso,Rinaldi,M,09/05/1989,32,Camorra,Soldier,Campania,Avellino,
Sac0001066,Edoardo,Rinaldi,M,21/12/1964,57,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000826,Massimo,Rinaldi,M,18/12/1951,70,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0001520,Michele,Rinaldi,M,25/12/1978,43,Sacra Corona Unita,Soldier,Puglia,Foggia,
Sac0001665,Cristian,Rinaldi,M,20/12/1983,38,Sacra Corona Unita,Soldier,Puglia,Andria,
Sac0000075,Vincenzo,Rinaldi,M,21/12/1982,39,Sacra Corona Unita,UnderBoss,Puglia,Lecce,
Sac0000345,Fausto,Rinaldi,M,29/08/1983,38,Sacra Corona Unita,Capo,Puglia,Andria,
Sac0000656,Bruno,Rinaldi,M,31/12/1963,58,Sacra Corona Unita,Soldier,Puglia,Bari,Sac0001665
Sac0000335,Bernardo,Rinaldi,M,01/12/1965,56,Sacra Corona Unita,Capo,Puglia,Foggia,Sac0001665
Sac0001535,Bernardo,Rinaldi,M,12/04/1956,66,Sacra Corona Unita,Soldier,Puglia,Andria,Sac0000075
Sac0001385,Mario,Rinaldi,M,29/03/1989,33,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001342,Emilio,Rinaldi,M,21/07/1998,23,Sacra Corona Unita,Soldier,Puglia,Bari,
Sac0000793,Ugo,Rinaldi,M,10/01/1978,44,Sacra Corona Unita,Soldier,Puglia,Lecce,
Sac0001169,Paolo,Rinaldi,M,19/10/1987,34,Sacra Corona Unita,Soldier,Puglia,Bari,
Cos0002955,Rocco,Rinaldi,M,21/12/1951,70,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0001253,Andrea,Rinaldi,M,16/02/1954,68,Cosa Nostra,Capo,Sicily,Palermo,
