,Police_ID,DOB,First_Name,Last_Name,Gender,Region,City,Police_Force,Rank,Most_Recent_Contact,Mafia_ID,Organisation
1476,SCY362159618,1956-12-10,Francesca,Bruno,F,Sicily,Messina,Polizei di Stato,Agent,Cam0001918,Cam0001918,Camorra
1477,PGA899527942,1959-07-09,Rocco,Giordano,M,Puglia,Foggia,The Carabinieri,Lieutenent,Ndr0001679,Ndr0001679,'Ndrangheta
1478,PGA47578637,1969-12-04,Lavinia,Bruno,F,Puglia,Taranto,Polizei di Stato,Agent,Cam0003797,Cam0003797,Camorra
1479,PGA488908431,2003-05-31,Simona,Bellini,F,Puglia,Taranto,Guardia di Finanza,Sergeant,Cam0003797,Cam0003797,Camorra
1480,SCY122881710,1969-12-17,Augusto,Farina,M,Sicily,Messina,Polizei di Stato,Agent,Cam0000655,Cam0000655,Camorra
1481,CPA616531252,1979-08-14,Asia,Greco,F,Campania,Avellino,Polizei di Stato,Agent,Cos0005201,Cos0005201,Cosa Nostra
1482,CPA457071298,1999-06-01,Antonia,Giordano,F,Campania,Avellino,Polizei di Stato,Agent,Sac0001529,Sac0001529,Sacra Corona Unita
1483,SCY235437347,1986-08-01,Leonardo,Galli,M,Sicily,Ragusa,The Carabinieri,Officer,Cam0001614,Cam0001614,Camorra
1484,SCY433381879,1960-11-23,Elisa,Bruno,F,Sicily,Syracuse,Guardia di Finanza,Sergeant,Cam0001319,Cam0001319,Camorra
1485,SCY929371029,1991-03-22,Aldo,Bruno,M,Sicily,Syracuse,Polizei di Stato,Agent,Sac0000808,Sac0000808,Sacra Corona Unita
1486,PGA938717779,2002-11-04,Walter,Santoro,M,Puglia,Bari,Polizei di Stato,Sergeant,Sac0000408,Sac0000408,Sacra Corona Unita
1487,CPA807483730,1980-12-03,Valentina,Gallo,F,Campania,Salerno,Guardia di Finanza,Sergeant,Cam0006364,Cam0006364,Camorra
1488,CLA568838377,1976-07-16,Azzurra,Ferri,F,Calabria,Crotone,Polizei di Stato,Sergeant,Ndr0002121,Ndr0002121,'Ndrangheta
1489,CPA583338955,1984-08-27,Salvo,Bruno,M,Campania,Caserta,Polizei di Stato,Agent,Cos0004466,Cos0004466,Cosa Nostra
1490,PGA71153031,1977-08-21,Pasquale,Basile,M,Puglia,Lecce,Polizei di Stato,Agent,Cam0002726,Cam0002726,Camorra
1491,CPA528734872,1999-01-11,Luigi,Greco,M,Campania,Naples,Guardia di Finanza,Officer,Ndr0002256,Ndr0002256,'Ndrangheta
1492,PGA950207964,1984-08-14,Massimo,Leone,M,Puglia,Bari,Polizei di Stato,Sergeant,Cos0003156,Cos0003156,Cosa Nostra
1493,SCY864615212,1999-07-24,Alberto,Bianco,M,Sicily,Marsala,Polizei di Stato,Superintendent,Sac0001649,Sac0001649,Sacra Corona Unita
1494,CPA857060831,1971-09-28,Marzia,Mazza,F,Campania,Caserta,Polizei di Stato,Assistant,Cos0004185,Cos0004185,Cosa Nostra
1495,CPA569373698,1968-03-29,Zeno,Mancini,M,Campania,Naples,Polizei di Stato,Assistant,Cam0003905,Cam0003905,Camorra
1496,SCY670960426,1984-08-03,Francesco,Santoro,M,Sicily,Gela,Polizei di Stato,Agent,Cam0002187,Cam0002187,Camorra
1497,SCY340329879,1966-04-20,Salvo,Silvestri,M,Sicily,Vittoria,Guardia di Finanza,Financier,Cam0004601,Cam0004601,Camorra
1498,PGA746052542,1992-11-16,Claudio,Bernardi,M,Puglia,Foggia,Guardia di Finanza,Officer,Ndr0000468,Ndr0000468,'Ndrangheta
1499,CLA908512116,1970-08-14,Carlo,Parisi,M,Calabria,Lamezia Terme,Polizei di Stato,Agent,Cos0001931,Cos0001931,Cosa Nostra
1500,PGA301119152,2000-03-08,Dario,Valentini,M,Puglia,Taranto,Guardia di Finanza,Officer,Sac0000356,Sac0000356,Sacra Corona Unita
1501,SCY998295691,1991-04-03,Ruggero,De Luca,M,Sicily,Ragusa,Guardia di Finanza,Sergeant,Cam0002722,Cam0002722,Camorra
1502,PGA671454015,1973-09-16,Mirco,De Luca,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0002593,Cam0002593,Camorra
1503,CPA83319016,1996-05-26,Carla,Rinaldi,F,Campania,Benevento,Polizei di Stato,Agent,Sac0000311,Sac0000311,Sacra Corona Unita
1504,SCY235510717,1982-07-20,Miriam,Ferrara,F,Sicily,Gela,Polizei di Stato,Assistant,Sac0000311,Sac0000311,Sacra Corona Unita
1505,CPA850779479,1999-04-18,Roberto,Rizzo,M,Campania,Salerno,Polizei di Stato,Sergeant,Ndr0002111,Ndr0002111,'Ndrangheta
1506,CLA273470133,1999-01-23,Dario,Orlando,M,Calabria,Acri,Guardia di Finanza,Officer,Ndr0003436,Ndr0003436,'Ndrangheta
1507,SCY651766766,1962-11-24,Nicola,De Rosa,M,Sicily,Trapani,Polizei di Stato,Agent,Cos0004122,Cos0004122,Cosa Nostra
1508,CPA860158404,1980-11-07,Donatella,Santoro,F,Campania,Caserta,Polizei di Stato,Agent,Cos0004122,Cos0004122,Cosa Nostra
1509,CPA269067406,1991-11-18,Arianna,Russo,F,Campania,Benevento,Guardia di Finanza,Sergeant,Cam0004923,Cam0004923,Camorra
1510,PGA228010642,1967-01-12,Giulio,Rossetti,M,Puglia,Bari,Guardia di Finanza,Sergeant,Cam0000527,Cam0000527,Camorra
1511,SCY315101420,1956-08-15,Ugo,Mancini,M,Sicily,Messina,The Carabinieri,Officer,Sac0000508,Sac0000508,Sacra Corona Unita
1512,SCY381350829,1988-08-31,Cristian,Bianco,M,Sicily,Trapani,Guardia di Finanza,Financier,Cos0001477,Cos0001477,Cosa Nostra
1513,SCY688351566,1983-02-18,Antonello,Giordano,M,Sicily,Trapani,Polizei di Stato,Agent,Sac0001038,Sac0001038,Sacra Corona Unita
1514,CPA902370940,1995-04-19,Antonello,Bianchi,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0001868,Ndr0001868,'Ndrangheta
1515,CPA166199377,2000-06-07,Gabriele,Lombardo,M,Campania,Naples,Guardia di Finanza,Sergeant,Ndr0001868,Ndr0001868,'Ndrangheta
1516,CPA828421281,1995-07-01,Emilia,Bruno,F,Campania,Benevento,Polizei di Stato,Agent,Ndr0000600,Ndr0000600,'Ndrangheta
1517,SCY292906137,1986-02-27,Bruno,Marino,M,Sicily,Syracuse,Polizei di Stato,Superintendent,Cam0001770,Cam0001770,Camorra
1518,SCY132603962,1987-03-01,Sergio,Santoro,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cos0004525,Cos0004525,Cosa Nostra
1519,PGA489408044,1959-01-05,Valentino,Ferrari,M,Puglia,Andria,Polizei di Stato,Sergeant,Cam0002340,Cam0002340,Camorra
1520,CPA795334292,1969-05-07,Erica,Bruno,F,Campania,Naples,Polizei di Stato,Sergeant,Cam0002217,Cam0002217,Camorra
1521,PGA736645133,1975-04-24,Emilia,Caruso,F,Puglia,Foggia,Guardia di Finanza,Sergeant,Cam0005062,Cam0005062,Camorra
1522,PGA8766300,1970-02-10,Benedetta,Bianchi,F,Puglia,Lecce,Polizei di Stato,Agent,Cam0001362,Cam0001362,Camorra
1523,CLA164108220,1975-04-15,Emilia,Santoro,F,Calabria,Lamezia Terme,The Carabinieri,Officer,Sac0000389,Sac0000389,Sacra Corona Unita
1524,PGA639322038,1980-03-31,Alfredo,Carbone,M,Puglia,Taranto,Guardia di Finanza,Officer,Ndr0001060,Ndr0001060,'Ndrangheta
1525,CPA888406980,2003-11-01,Gioele,Parisi,M,Campania,Naples,Guardia di Finanza,Sergeant,Cos0000899,Cos0000899,Cosa Nostra
1526,CPA300401746,1993-09-19,Rosario,Farina,M,Campania,Caserta,Polizei di Stato,Assistant Chief,Cam0004994,Cam0004994,Camorra
1527,CLA231555940,1995-09-07,Valentino,Santoro,M,Calabria,Lamezia Terme,Polizei di Stato,Sergeant,Cam0004034,Cam0004034,Camorra
1528,CPA262685700,1977-12-30,Niccolo,Caruso,M,Campania,Naples,Guardia di Finanza,Officer,Sac0000355,Sac0000355,Sacra Corona Unita
1529,CPA164048549,1967-02-13,Diego,Bruno,M,Campania,Salerno,The Carabinieri,Officer,Sac0000355,Sac0000355,Sacra Corona Unita
1530,PGA963182530,1980-04-09,Luisa,Serra,F,Puglia,Lecce,Polizei di Stato,Assistant,Sac0000784,Sac0000784,Sacra Corona Unita
1531,SCY886618249,1987-06-19,Claudio,Rossi,M,Sicily,Gela,Polizei di Stato,Agent,Ndr0003621,Ndr0003621,'Ndrangheta
1532,CPA21893746,1982-05-10,Mario,Bruno,M,Campania,Avellino,Polizei di Stato,Agent,Cam0001088,Cam0001088,Camorra
1533,CPA935290082,2001-01-30,Ada,Neri,F,Campania,Avellino,Polizei di Stato,Agent,Cam0006673,Cam0006673,Camorra
1534,CPA616473941,1975-12-22,Simone,Greco,M,Campania,Avellino,The Carabinieri,Lieutenent,Cam0002458,Cam0002458,Camorra
1535,SCY985789468,1974-10-05,Silvia,Rossi,F,Sicily,Messina,Guardia di Finanza,Sergeant,Cos0002664,Cos0002664,Cosa Nostra
1536,PGA254608502,1996-06-13,Claudio,Santoro,M,Puglia,Andria,Polizei di Stato,Agent,Cos0001677,Cos0001677,Cosa Nostra
1537,SCY581742597,1959-07-05,Saverio,Palumbo,M,Sicily,Trapani,Polizei di Stato,Agent,Ndr0003737,Ndr0003737,'Ndrangheta
1538,CLA722503871,1969-10-01,Luisa,D'amico,F,Calabria,Castrovillari,Polizei di Stato,Assistant Chief,Cos0003473,Cos0003473,Cosa Nostra
1539,SCY882891761,1975-07-20,Ruggero,Morelli,M,Sicily,Messina,Polizei di Stato,Agent,Ndr0001905,Ndr0001905,'Ndrangheta
1540,PGA133178320,1961-01-08,Raffaella,De Santis,F,Puglia,Foggia,Guardia di Finanza,Officer,Ndr0005118,Ndr0005118,'Ndrangheta
1541,CPA459882937,1963-01-03,Raffaele,Bruno,M,Campania,Naples,Guardia di Finanza,Sergeant,Ndr0003913,Ndr0003913,'Ndrangheta
1542,SCY629575537,1975-03-18,Laura,Greco,F,Sicily,Trapani,Polizei di Stato,Sergeant,Ndr0004943,Ndr0004943,'Ndrangheta
1543,CPA33141232,1975-02-27,Federica,Ferrari,F,Campania,Salerno,Polizei di Stato,Assistant Chief,Ndr0001129,Ndr0001129,'Ndrangheta
1544,CPA402553718,1958-01-11,Alfredo,Rossi,M,Campania,Caserta,Guardia di Finanza,Officer,Cam0003251,Cam0003251,Camorra
1545,CPA867109478,1979-06-18,Paolo,Ferrari,M,Campania,Salerno,Polizei di Stato,Agent,Cos0000819,Cos0000819,Cosa Nostra
1546,SCY496469288,1979-04-08,Ada,Bruno,F,Sicily,Catania,Guardia di Finanza,Sergeant,Cam0006209,Cam0006209,Camorra
1547,CLA815792298,1973-12-13,Vito,Bruno,M,Calabria,Vibo Valentia,Polizei di Stato,Assistant Chief,Cam0005245,Cam0005245,Camorra
1548,CPA331804380,1983-05-19,Cristian,Vitale,M,Campania,Avellino,Guardia di Finanza,Officer,Cos0001776,Cos0001776,Cosa Nostra
1549,CPA650227572,1960-10-31,Rosario,Bianco,M,Campania,Salerno,The Carabinieri,Lieutenent,Cos0003596,Cos0003596,Cosa Nostra
1550,CPA87450679,1966-03-05,Michele,Piras,M,Campania,Benevento,Guardia di Finanza,Officer,Ndr0001278,Ndr0001278,'Ndrangheta
1551,PGA453380654,1974-03-21,Leonardo,Ferraro,M,Puglia,Taranto,Guardia di Finanza,Sergeant,Ndr0001278,Ndr0001278,'Ndrangheta
1552,SCY929146682,1986-08-17,Fioretta,Orlando,F,Sicily,Gela,Polizei di Stato,Assistant Chief,Cam0004145,Cam0004145,Camorra
1553,CPA787571779,1971-08-17,Renato,Santoro,M,Campania,Caserta,Polizei di Stato,Agent,Cos0004481,Cos0004481,Cosa Nostra
1554,CLA741241895,1977-11-01,Cosimo,Monti,M,Calabria,Cosenza,Guardia di Finanza,Sergeant,Cos0001515,Cos0001515,Cosa Nostra
1555,CPA605075085,1970-08-15,Vittorio,Ruggiero,M,Campania,Caserta,Polizei di Stato,Assistant,Cam0005949,Cam0005949,Camorra
1556,CLA710054841,1961-03-20,Eva,Bianco,F,Calabria,Lamezia Terme,The Carabinieri,Officer,Ndr0005887,Ndr0005887,'Ndrangheta
1557,SCY265049116,1981-07-15,Bernardo,Giordano,M,Sicily,Caltanissetta,Polizei di Stato,Agent,Cam0000258,Cam0000258,Camorra
1558,CLA768012059,1995-07-16,Alessio,Ferrari,M,Calabria,Montalto Uffugo,Polizei di Stato,Sergeant,Cos0004582,Cos0004582,Cosa Nostra
1559,SCY82438442,1984-08-12,Guido,Bruno,M,Sicily,Trapani,Polizei di Stato,Sergeant,Cam0003418,Cam0003418,Camorra
1560,CPA331594814,1984-02-26,Ada,Bianchi,F,Campania,Benevento,The Carabinieri,Officer,Ndr0005368,Ndr0005368,'Ndrangheta
1561,SCY724504898,1957-08-28,Adele,Giordano,F,Sicily,Gela,Guardia di Finanza,Officer,Ndr0002480,Ndr0002480,'Ndrangheta
1562,SCY753738187,1995-08-14,Lorenzo,Amato,M,Sicily,Palermo,Guardia di Finanza,Officer,Ndr0000550,Ndr0000550,'Ndrangheta
1563,SCY926666963,1999-11-01,Ludovico,Bruno,M,Sicily,Syracuse,Polizei di Stato,Agent,Ndr0001421,Ndr0001421,'Ndrangheta
1564,PGA352099213,1968-12-21,Eugenia,Grasso,F,Puglia,Taranto,Guardia di Finanza,Financier,Ndr0003835,Ndr0003835,'Ndrangheta
1565,SCY22954109,1976-02-25,Diego,Santoro,M,Sicily,Catania,Polizei di Stato,Agent,Ndr0005416,Ndr0005416,'Ndrangheta
1566,SCY990773450,2003-05-07,Caterina,Ferrari,F,Sicily,Messina,Polizei di Stato,Agent,Cam0002517,Cam0002517,Camorra
1567,CLA741856131,1984-05-29,Raffaella,Sartori,F,Calabria,Cosenza,Guardia di Finanza,Officer,Cam0005072,Cam0005072,Camorra
1568,CLA656310107,1960-02-05,Carla,Galli,F,Calabria,Cosenza,Guardia di Finanza,Officer,Ndr0000408,Ndr0000408,'Ndrangheta
1569,SCY714550059,1978-12-10,Simone,Pellegrini,M,Sicily,Syracuse,Guardia di Finanza,Sergeant,Ndr0002059,Ndr0002059,'Ndrangheta
1570,SCY444116863,1976-11-26,Vittorio,Bianco,M,Sicily,Caltanissetta,Polizei di Stato,Sergeant,Ndr0005711,Ndr0005711,'Ndrangheta
1571,SCY443355324,1958-05-31,Eleonora,Vitale,F,Sicily,Marsala,Guardia di Finanza,Officer,Ndr0001667,Ndr0001667,'Ndrangheta
1572,SCY28637058,1967-01-14,Giada,Sanna,F,Sicily,Marsala,Polizei di Stato,Agent,Cam0004451,Cam0004451,Camorra
1573,CPA636663325,1969-06-21,Zeno,Pellegrini,M,Campania,Salerno,Polizei di Stato,Superintendent,Ndr0001690,Ndr0001690,'Ndrangheta
1574,SCY926387434,1989-07-16,Cristina,Parisi,F,Sicily,Trapani,Polizei di Stato,Commissioner,Cos0002377,Cos0002377,Cosa Nostra
1575,CPA127147099,1976-03-27,Viola,Santoro,F,Campania,Benevento,Polizei di Stato,Sergeant,Ndr0005267,Ndr0005267,'Ndrangheta
1576,CPA751845205,1977-02-07,Silvio,Rizzo,M,Campania,Salerno,The Carabinieri,Officer,Ndr0000993,Ndr0000993,'Ndrangheta
1577,CPA534258717,1991-06-14,Elisa,Ferrara,F,Campania,Salerno,The Carabinieri,Captain,Cam0006182,Cam0006182,Camorra
1578,PGA523527318,1981-04-09,Leonardo,Bruno,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0001822,Cam0001822,Camorra
1579,CPA13749916,1988-02-13,Vito,Gallo,M,Campania,Avellino,Guardia di Finanza,Officer,Cam0003647,Cam0003647,Camorra
1580,PGA435820087,1973-05-29,Barbara,Fabbri,F,Puglia,Andria,Guardia di Finanza,Officer,Cos0003288,Cos0003288,Cosa Nostra
1581,SCY575107958,1994-11-24,Alfredo,Bianco,M,Sicily,Syracuse,The Carabinieri,Lieutenent,Cos0000167,Cos0000167,Cosa Nostra
1582,PGA51202684,1967-09-25,Giovanni,Battaglia,M,Puglia,Taranto,Guardia di Finanza,Financier,Ndr0000914,Ndr0000914,'Ndrangheta
1583,PGA108097635,1967-08-07,Vincenzo,Greco,M,Puglia,Bari,Polizei di Stato,Agent,Cos0001435,Cos0001435,Cosa Nostra
1584,PGA718106651,1956-08-06,Lorenzo,Piras,M,Puglia,Lecce,Guardia di Finanza,Sergeant,Cos0001435,Cos0001435,Cosa Nostra
1585,SCY544490211,1991-12-23,Elisa,Bianco,F,Sicily,Syracuse,Polizei di Stato,Sergeant,Ndr0002727,Ndr0002727,'Ndrangheta
1586,PGA35887763,1963-10-26,Pietro,Mariani,M,Puglia,Lecce,Guardia di Finanza,Sergeant,Cos0005335,Cos0005335,Cosa Nostra
1587,SCY539821481,1967-12-14,Stella,Greco,F,Sicily,Trapani,Polizei di Stato,Agent,Cos0004910,Cos0004910,Cosa Nostra
1588,CPA735655639,1979-10-20,Mauro,Bruno,M,Campania,Caserta,Polizei di Stato,Assistant Chief,Ndr0000655,Ndr0000655,'Ndrangheta
1589,CPA381336299,1972-06-20,Nives,Greco,F,Campania,Benevento,Polizei di Stato,Assistant Chief,Ndr0000068,Ndr0000068,'Ndrangheta
1590,PGA254078807,1987-05-08,Gioia,Bianco,F,Puglia,Andria,Guardia di Finanza,Financier,Cam0000546,Cam0000546,Camorra
1591,PGA157129940,1975-10-24,Antonia,Ferrari,F,Puglia,Bari,Polizei di Stato,Agent,Cam0003858,Cam0003858,Camorra
1592,CLA605036985,1999-03-09,Fausto,Barbieri,M,Calabria,Acri,Guardia di Finanza,Officer,Cos0004189,Cos0004189,Cosa Nostra
1593,CPA95939756,1972-12-28,Lucio,Bruno,M,Campania,Caserta,Polizei di Stato,Assistant Chief,Cos0002553,Cos0002553,Cosa Nostra
1594,SCY179767592,1993-08-08,Anna,Bruno,F,Sicily,Marsala,The Carabinieri,Officer,Cam0006322,Cam0006322,Camorra
1595,SCY377585183,1966-09-18,Amelia,Bianco,F,Sicily,Marsala,Guardia di Finanza,Officer,Cos0003246,Cos0003246,Cosa Nostra
1596,PGA209136619,1962-03-09,Vittoria,Bernardi,F,Puglia,Andria,Polizei di Stato,Agent,Cam0005547,Cam0005547,Camorra
1597,SCY733693754,1981-12-23,Fabrizio,Moretti,M,Sicily,Palermo,Polizei di Stato,Agent,Ndr0003352,Ndr0003352,'Ndrangheta
1598,CPA304168396,1957-07-10,Ezio,Greco,M,Campania,Naples,Polizei di Stato,Agent,Cam0002303,Cam0002303,Camorra
1599,CPA709386134,1960-01-27,Neri,Greco,M,Campania,Caserta,The Carabinieri,Lieutenent,Cos0000246,Cos0000246,Cosa Nostra
1600,SCY132328003,1980-08-02,Greta,Pellegrini,F,Sicily,Gela,Polizei di Stato,Agent,Cos0005490,Cos0005490,Cosa Nostra
1601,SCY513343038,1985-12-07,Antonio,Greco,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cos0005490,Cos0005490,Cosa Nostra
1602,CLA399437283,1986-11-03,Valerio,Bruno,M,Calabria,Cosenza,Guardia di Finanza,Officer,Cos0003180,Cos0003180,Cosa Nostra
1603,PGA303820898,2000-06-19,Marcello,Bruno,M,Puglia,Taranto,Guardia di Finanza,Sergeant,Cos0002513,Cos0002513,Cosa Nostra
1604,SCY0985604,1982-11-23,Stella,Caruso,F,Sicily,Catania,Guardia di Finanza,Officer,Cos0000739,Cos0000739,Cosa Nostra
1605,CPA894760778,1984-08-15,Andrea,Conte,M,Campania,Caserta,Guardia di Finanza,Sergeant,Ndr0003243,Ndr0003243,'Ndrangheta
1606,CPA660566689,1977-02-07,Rocco,Santoro,M,Campania,Benevento,Polizei di Stato,Agent,Cam0003975,Cam0003975,Camorra
1607,PGA403253292,1977-04-04,Gaia,Bruno,F,Puglia,Taranto,Guardia di Finanza,Officer,Ndr0004330,Ndr0004330,'Ndrangheta
1608,CPA705557099,1958-01-16,Tullia,Villa,F,Campania,Salerno,Guardia di Finanza,Officer,Ndr0004457,Ndr0004457,'Ndrangheta
1609,CPA975598166,1986-06-13,Diego,Rossi,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0001697,Ndr0001697,'Ndrangheta
1610,SCY73890801,1962-02-25,Niccolo,Bruno,M,Sicily,Marsala,Guardia di Finanza,Officer,Cos0004740,Cos0004740,Cosa Nostra
1611,SCY822316631,1998-07-05,Marcello,Santoro,M,Sicily,Messina,Guardia di Finanza,Officer,Sac0001299,Sac0001299,Sacra Corona Unita
1612,CPA673513126,1984-06-02,Mirco,Bruno,M,Campania,Naples,Guardia di Finanza,Sergeant,Ndr0004255,Ndr0004255,'Ndrangheta
1613,SCY114410667,1973-04-30,Michele,Bernardi,M,Sicily,Catania,Polizei di Stato,Sergeant,Cos0000740,Cos0000740,Cosa Nostra
1614,CPA644525654,1971-04-02,Neri,Greco,M,Campania,Benevento,The Carabinieri,Officer,Ndr0003139,Ndr0003139,'Ndrangheta
1615,SCY857491706,1957-06-26,Stefano,Rizzi,M,Sicily,Messina,Polizei di Stato,Sergeant,Cos0002627,Cos0002627,Cosa Nostra
1616,PGA795047869,1976-08-08,Tullio,Rossi,M,Puglia,Foggia,Polizei di Stato,Agent,Sac0000594,Sac0000594,Sacra Corona Unita
1617,CPA575627252,1995-11-06,Sergio,Leone,M,Campania,Caserta,Guardia di Finanza,Sergeant,Ndr0004617,Ndr0004617,'Ndrangheta
1618,CPA743947750,1968-07-21,Dario,Conte,M,Campania,Salerno,Polizei di Stato,Assistant,Cam0000983,Cam0000983,Camorra
1619,SCY537048111,1990-08-06,Martina,Damico,F,Sicily,Vittoria,Polizei di Stato,Agent,Cos0004131,Cos0004131,Cosa Nostra
1620,PGA897069036,2001-11-15,Matteo,Mariani,M,Puglia,Taranto,Polizei di Stato,Assistant,Cam0004946,Cam0004946,Camorra
1621,PGA342925579,1996-05-13,Luca,Bianco,M,Puglia,Lecce,Guardia di Finanza,Financier,Cam0001587,Cam0001587,Camorra
1622,CPA335712175,1988-12-16,Alberto,Ruggiero,M,Campania,Caserta,Guardia di Finanza,Financier,Cam0004997,Cam0004997,Camorra
1623,CPA892084772,1961-10-11,Luigi,Costa,M,Campania,Salerno,Guardia di Finanza,Sergeant,Ndr0001780,Ndr0001780,'Ndrangheta
1624,SCY11396382,2003-05-03,Alfredo,Rossi,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cam0005697,Cam0005697,Camorra
1625,CPA644319088,1968-03-31,Caterina,Bruno,F,Campania,Salerno,The Carabinieri,Officer,Cos0004579,Cos0004579,Cosa Nostra
1626,CPA519843667,1983-08-10,Vincenzo,Rinaldi,M,Campania,Benevento,Polizei di Stato,Assistant,Sac0001352,Sac0001352,Sacra Corona Unita
1627,SCY339031739,1983-04-26,Ernesto,Russo,M,Sicily,Vittoria,Guardia di Finanza,Financier,Cos0002326,Cos0002326,Cosa Nostra
1628,PGA725201297,1990-11-04,Rossana,Gallo,F,Puglia,Foggia,Guardia di Finanza,Financier,Sac0001148,Sac0001148,Sacra Corona Unita
1629,CPA573047660,1956-11-06,Giada,Ferrara,F,Campania,Naples,The Carabinieri,Officer,Cam0004212,Cam0004212,Camorra
1630,SCY284449588,1979-06-12,Filippo,Giuliani,M,Sicily,Syracuse,Polizei di Stato,Agent,Ndr0004559,Ndr0004559,'Ndrangheta
1631,CPA71313940,1999-03-08,Bruno,Greco,M,Campania,Benevento,Polizei di Stato,Agent,Cos0004909,Cos0004909,Cosa Nostra
1632,CPA761724072,1989-11-05,Fabio,Caruso,M,Campania,Naples,Guardia di Finanza,Officer,Sac0000904,Sac0000904,Sacra Corona Unita
1633,PGA449960085,1981-07-09,Salvatore,Bianco,M,Puglia,Bari,Polizei di Stato,Agent,Ndr0005527,Ndr0005527,'Ndrangheta
1634,CPA837488953,1990-03-26,Marcello,Mancini,M,Campania,Avellino,Guardia di Finanza,Financier,Ndr0003466,Ndr0003466,'Ndrangheta
1635,SCY632299977,1967-10-22,Alfredo,Bianco,M,Sicily,Gela,Guardia di Finanza,Sergeant,Ndr0004797,Ndr0004797,'Ndrangheta
1636,SCY799222937,1980-05-06,Pasquale,Marino,M,Sicily,Vittoria,Polizei di Stato,Agent,Ndr0005520,Ndr0005520,'Ndrangheta
1637,SCY744414886,1970-07-17,Tiziano,D'angelo,M,Sicily,Palermo,Polizei di Stato,Assistant Chief,Ndr0000150,Ndr0000150,'Ndrangheta
1638,PGA155009719,1959-03-31,Nicola,Bruno,M,Puglia,Foggia,Polizei di Stato,Superintendent,Cam0005927,Cam0005927,Camorra
1639,SCY959790747,1970-03-26,Amelia,Santoro,F,Sicily,Catania,Polizei di Stato,Assistant Chief,Sac0000493,Sac0000493,Sacra Corona Unita
1640,PGA327528960,1992-03-17,Paola,Vitali,F,Puglia,Taranto,Guardia di Finanza,Sergeant,Cos0000208,Cos0000208,Cosa Nostra
1641,CPA454807153,1962-06-07,Luigi,Marchetti,M,Campania,Caserta,Guardia di Finanza,Officer,Cos0000504,Cos0000504,Cosa Nostra
1642,CPA103136265,2003-10-25,Edoardo,Romano,M,Campania,Benevento,Polizei di Stato,Agent,Cam0006552,Cam0006552,Camorra
1643,CPA282456094,1992-08-11,Paolo,Costantini,M,Campania,Caserta,Guardia di Finanza,Sergeant,Cam0002824,Cam0002824,Camorra
1644,CPA582716872,1985-03-25,Giuliano,Bruno,M,Campania,Salerno,Polizei di Stato,Agent,Cos0005040,Cos0005040,Cosa Nostra
1645,PGA185143317,1981-02-12,Saverio,De Santis,M,Puglia,Andria,Polizei di Stato,Superintendent,Cam0003390,Cam0003390,Camorra
1646,PGA761055719,1960-03-02,Camillo,Valentini,M,Puglia,Taranto,Guardia di Finanza,Financier,Cos0001512,Cos0001512,Cosa Nostra
1647,CPA781777102,1969-11-15,Carlo,Neri,M,Campania,Salerno,Polizei di Stato,Agent,Ndr0002773,Ndr0002773,'Ndrangheta
1648,CLA204197451,1979-06-15,Raffaele,Ferrari,M,Calabria,Catanzaro,Guardia di Finanza,Officer,Sac0001679,Sac0001679,Sacra Corona Unita
1649,CPA251472326,1972-02-29,Pasquale,Bruno,M,Campania,Benevento,Guardia di Finanza,Sergeant,Cam0003116,Cam0003116,Camorra
1650,CPA913384187,1994-11-14,Violante,Lombardo,F,Campania,Avellino,The Carabinieri,Officer,Cos0000279,Cos0000279,Cosa Nostra
1651,CLA158160639,1995-11-21,Ugo,Marino,M,Calabria,Reggio Calabria,Guardia di Finanza,Sergeant,Ndr0005977,Ndr0005977,'Ndrangheta
1652,SCY140722245,1971-09-07,Salvo,Bianco,M,Sicily,Ragusa,The Carabinieri,Officer,Cam0001415,Cam0001415,Camorra
1653,PGA183443981,1986-05-17,Elio,Bruno,M,Puglia,Taranto,The Carabinieri,Officer,Ndr0000472,Ndr0000472,'Ndrangheta
1654,SCY769027508,1989-08-01,Laura,Bruno,F,Sicily,Gela,Polizei di Stato,Sergeant,Ndr0000856,Ndr0000856,'Ndrangheta
1655,CPA550211648,1966-04-15,Edoardo,Bruno,M,Campania,Salerno,Polizei di Stato,Assistant,Cam0006320,Cam0006320,Camorra
1656,CPA214095322,1995-07-07,Walter,Mazza,M,Campania,Caserta,Polizei di Stato,Agent,Cam0005688,Cam0005688,Camorra
1657,CPA110098918,1978-03-08,Aurora,Bruno,F,Campania,Caserta,The Carabinieri,Lieutenent,Ndr0000492,Ndr0000492,'Ndrangheta
1658,SCY597928660,1994-02-11,Eva,Gentile,F,Sicily,Ragusa,Polizei di Stato,Commissioner,Cam0005996,Cam0005996,Camorra
1659,SCY407706082,1975-04-23,Giacomo,Bianco,M,Sicily,Ragusa,The Carabinieri,Officer,Ndr0002062,Ndr0002062,'Ndrangheta
