,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name,Case_ID
1607,MON02428,2011-03-01,Calabria,Montalto Uffugo,No,0,CLA346370840,Costanza,Bianco,CA1747
1608,TRA04526,2015-07-31,Sicily,Trapani,No,0,SCY469361521,Elvira,Bruno,CA1377
1609,CAS48365,2003-07-17,Calabria,Castrovillari,No,0,CLA876536766,Claudia,Pellegrini,CA894
1610,SAL41787,2012-12-27,Campania,Salerno,No,0,CPA172692699,Patrizio,Marino,CA896
1611,MON96203,2000-08-12,Calabria,Montalto Uffugo,No,0,CLA976290156,Mauro,Parisi,CA1015
1612,LAM64172,2006-02-10,Calabria,Lamezia Terme,Yes,6,CLA230916446,Emiliano,Bruno,CA902
1613,CAT93232,2020-12-07,Sicily,Catania,No,0,SCY994916953,Gioia,Ferraro,CA745
1614,MAR64954,2005-02-19,Sicily,Marsala,No,0,SCY469885734,Paola,Costa,CA327
1615,LAM96924,2001-05-25,Calabria,Lamezia Terme,Yes,11,CLA642148853,Riccardo,Bianco,CA902
1616,SAL78083,2007-10-27,Campania,Salerno,No,0,CPA62246494,Simone,Morelli,CA1785
1617,CAT98330,2014-08-04,Sicily,Catania,No,0,SCY570176740,Tullio,Bruno,CA621
1618,BAR18642,2016-09-28,Puglia,Bari,No,0,PGA517721795,Stefano,Bernardi,CA1936
1619,SAL17676,2016-06-13,Campania,Salerno,No,0,CPA151701007,Marta,Leone,CA1522
1620,NAP96299,2019-04-08,Campania,Naples,No,0,CPA482691045,Giada,Bianco,CA1401
1621,RAG41161,2009-09-23,Sicily,Ragusa,No,0,SCY957751059,Maurizio,Rizzo,CA1559
1622,AVE18608,2016-02-01,Campania,Avellino,No,0,CPA151066650,Emanuele,Gatti,CA485
1623,CAT57021,2007-01-08,Calabria,Catanzaro,Yes,9,CLA618497537,Bruno,Bernardi,CA1398
1624,AVE98753,2014-04-25,Campania,Avellino,No,0,CPA954239492,Federico,Testa,CA1850
1625,FOG05556,2007-09-26,Puglia,Foggia,No,0,PGA933783239,Fulvio,Mazza,CA167
1626,CAT86608,2014-02-20,Sicily,Catania,Yes,18,SCY898062728,Gioia,De Santis,CA647
1627,LAM57352,2006-05-02,Calabria,Lamezia Terme,No,0,CLA919684149,Ada,Conti,CA1112
1628,LAM06051,2000-02-29,Calabria,Lamezia Terme,No,0,CLA647193344,Lucia,Greco,N/A
1629,NAP71131,2001-11-25,Campania,Naples,No,0,CPA716946128,Vito,De Santis,CA1117
1630,PAL71066,2011-02-19,Sicily,Palermo,No,0,SCY952597771,Lorenzo,Bianco,CA615
1631,AVE58983,2019-10-11,Campania,Avellino,Yes,3,CPA912777373,Nives,Galli,CA302
1632,COR48432,2010-05-13,Calabria,Corigliano-Rossano,No,0,CLA60250762,Carlo,Santoro,CA971
1633,SYR25949,2002-05-28,Sicily,Syracuse,Yes,12,SCY80363460,Antonio,Rossi,CA329
1634,FOG68046,2006-10-23,Puglia,Foggia,No,0,PGA706079773,Aldo,Bruno,CA994
1635,SAL41867,2010-04-07,Campania,Salerno,No,0,CPA705076818,Giovanni,Santoro,CA539
1636,SYR76223,2017-05-12,Sicily,Syracuse,Yes,15,SCY629422225,Amelia,Donati,CA1564
1637,GEL86756,2008-04-02,Sicily,Gela,No,0,SCY739174638,Michele,Barbieri,CA338
1638,CAS92030,2018-03-03,Campania,Caserta,No,0,CPA216529206,Vincenzo,Pellegrini,CA277
1639,NAP41477,2021-04-25,Campania,Naples,Yes,13,CPA687514674,Elettra,Vitale,CA505
1640,AVE58456,2001-10-31,Campania,Avellino,No,0,CPA142512698,Rebecca,Bianco,CA1491
1641,CAS21937,2008-10-16,Calabria,Castrovillari,No,0,CLA220076070,Gabriella,Sartori,CA241
1642,REG69381,2004-04-24,Calabria,Reggio Calabria,No,0,CLA711827700,Lorenzo,Greco,CA126
1643,ACR52968,2005-12-12,Calabria,Acri,No,0,CLA485044997,Camillo,De Luca,CA1329
1644,VIB22802,2000-04-11,Calabria,Vibo Valentia,Yes,11,CLA506638916,Vito,Ferraro,CA364
1645,VIT27755,2008-06-12,Sicily,Vittoria,Yes,18,SCY766281153,Vito,Monti,CA1301
1646,MON04554,2010-01-24,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco,CA1309
1647,NAP63860,2000-12-02,Campania,Naples,Yes,2,CPA807000152,Alessandro,Bruno,CA636
1648,CAS00642,2010-03-06,Campania,Caserta,Yes,7,CPA94824025,Raffaele,Caruso,CA1054
1649,ACR80965,2016-10-16,Calabria,Acri,No,0,CLA50346238,Zeno,Greco,CA436
1650,AVE17930,2017-03-05,Campania,Avellino,Yes,10,CPA155097400,Cristian,Santoro,CA347
1651,GEL75476,2016-12-20,Sicily,Gela,Yes,19,SCY303366853,Giacomo,Mancini,CA693
1652,GEL28342,2012-03-05,Sicily,Gela,Yes,2,SCY186582809,Renato,Vitali,CA991
1653,PAL96796,2007-06-30,Sicily,Palermo,Yes,9,SCY366336921,Matteo,Moretti,CA1738
1654,BEN20552,2007-08-17,Campania,Benevento,No,0,CPA622658764,Silvio,Barone,CA1671
1655,SAL02750,2006-08-29,Campania,Salerno,Yes,12,CPA1575932,Gabriele,D'angelo,CA1283
1656,RAG61229,2014-04-19,Sicily,Ragusa,No,0,SCY757514091,Nicola,Greco,CA898
1657,VIT42007,2017-11-19,Sicily,Vittoria,No,0,SCY689413721,Alessio,Piras,CA1079
1658,CAS66718,2011-01-19,Calabria,Castrovillari,No,0,CLA286018583,Fabrizio,De Santis,CA1144
1659,AVE01293,2014-10-09,Campania,Avellino,No,0,CPA408130707,Federica,Carbone,CA1710
1660,SYR06004,2005-09-03,Sicily,Syracuse,No,0,SCY676687064,Ada,Bianco,CA1363
1661,CAL12962,2020-01-13,Sicily,Caltanissetta,No,0,SCY583877817,Leonardo,Vitali,CA956
1662,AVE54686,2002-02-01,Campania,Avellino,Yes,13,CPA801978677,Alessandra,Piras,CA1850
1663,VIB53111,2009-12-27,Calabria,Vibo Valentia,No,0,CLA568111574,Laura,Bianchi,CA823
1664,CRO41210,2000-07-08,Calabria,Crotone,No,0,CLA456164407,Roberto,Messina,CA908
1665,NAP23295,2009-04-03,Campania,Naples,No,0,CPA357246339,Giovanni,Greco,CA35
1666,SAL94657,2008-11-28,Campania,Salerno,No,0,CPA810665666,Dafne,Bianco,CA1500
1667,REN10040,2015-01-08,Calabria,Rende,Yes,19,CLA946388875,Niccolo,Bianco,CA1859
1668,VIB28304,2009-12-12,Calabria,Vibo Valentia,No,0,CLA135290882,Vincenzo,Caputo,CA911
1669,REG41162,2015-10-26,Calabria,Reggio Calabria,Yes,18,CLA480894445,Mario,Rossi,CA1099
1670,SAL03521,2014-08-25,Campania,Salerno,Yes,8,CPA180921992,Isabella,Gatti,CA1994
1671,COR68369,2000-09-03,Calabria,Corigliano-Rossano,No,0,CLA270792489,Giacomo,Russo,CA1093
1672,CRO38802,2015-04-12,Calabria,Crotone,No,0,CLA267016133,Mirco,Gallo,CA588
1673,TAR98839,2020-02-13,Puglia,Taranto,Yes,2,PGA587026026,Claudio,Moretti,CA1244
1674,ACR33878,2019-10-16,Calabria,Acri,No,0,CLA542211331,Augusto,Sala,CA497
1675,MES17620,2014-12-08,Sicily,Messina,No,0,SCY547026138,Vincenzo,Greco,CA1333
1676,VIB22969,2017-10-10,Calabria,Vibo Valentia,No,0,CLA106832082,Salvatore,Russo,CA548
1677,CRO27071,2017-08-10,Calabria,Crotone,No,0,CLA38557005,Elio,Ferrari,CA968
1678,CAL63791,2018-08-19,Sicily,Caltanissetta,Yes,8,SCY69698967,Giacomo,Lombardi,CA1862
1679,MON33931,2021-01-18,Calabria,Montalto Uffugo,Yes,7,CLA47837297,Isabella,Farina,CA1778
1680,CAS65268,2014-04-18,Calabria,Castrovillari,No,0,CLA306027739,Raffaella,Greco,CA241
1681,VIB15586,2011-01-10,Calabria,Vibo Valentia,No,0,CLA499387882,Valentina,Piras,CA364
1682,COS61015,2013-11-10,Calabria,Cosenza,Yes,6,CLA854453731,Stefania,Bruno,CA1000
1683,NAP47698,2015-06-21,Campania,Naples,Yes,15,CPA555516674,Giovanni,Conte,CA332
1684,VIT13211,2004-06-03,Sicily,Vittoria,No,0,SCY894914370,Luigi,Bellini,CA1301
1685,CAS66388,2015-09-19,Calabria,Castrovillari,Yes,11,CLA915812864,Bernardo,Gallo,CA1285
1686,COR37835,2010-01-30,Calabria,Corigliano-Rossano,Yes,5,CLA519128509,Bernardo,Valentini,CA895
1687,MON74100,2009-03-17,Calabria,Montalto Uffugo,No,0,CLA191912273,Costanza,Bruno,CA1544
1688,NAP08257,2013-01-16,Campania,Naples,Yes,11,CPA748571983,Giuliana,Bruno,CA428
1689,CAT65521,2007-10-20,Sicily,Catania,Yes,19,SCY266768372,Camillo,Russo,CA305
1690,LAM68706,2015-07-24,Calabria,Lamezia Terme,No,0,CLA812498789,Pasquale,Romano,CA74
1691,SAL93006,2006-01-05,Campania,Salerno,Yes,7,CPA157029219,Gabriele,Romano,CA1388
1692,CAT18421,2020-12-01,Calabria,Catanzaro,Yes,7,CLA742265283,Marzia,Bruno,CA368
1693,AVE73895,2000-01-21,Campania,Avellino,Yes,16,CPA114096277,Filippo,Fiore,N/A
1694,GEL17420,2011-09-30,Sicily,Gela,Yes,1,SCY508112142,Marta,Ferrari,CA404
1695,CAT76010,2004-09-11,Sicily,Catania,No,0,SCY354792450,Ezio,Bruno,CA1412
1696,CAL68424,2011-06-13,Sicily,Caltanissetta,Yes,12,SCY920473055,Tullio,Bruno,CA1096
1697,CAT55904,2012-10-30,Sicily,Catania,No,0,SCY237211070,Tommaso,Vitali,CA1622
1698,COS27064,2010-11-17,Calabria,Cosenza,No,0,CLA268059029,Barbara,Pagano,CA1860
1699,COS13476,2003-12-08,Calabria,Cosenza,No,0,CLA243152932,Fausto,Fontana,CA562
1700,CAS88331,2000-06-04,Campania,Caserta,Yes,18,CPA191759864,Fausto,Santoro,CA1795
1701,COR87762,2011-09-09,Calabria,Corigliano-Rossano,Yes,13,CLA106833928,Giuliana,Ferraro,CA1925
1702,VIT42337,2010-02-03,Sicily,Vittoria,Yes,17,SCY761061977,Gianluca,Bianco,CA1744
1703,NAP13463,2006-05-15,Campania,Naples,No,0,CPA701261968,Ginevra,Piras,CA636
1704,LAM44522,2019-12-31,Calabria,Lamezia Terme,Yes,6,CLA563835171,Laura,Ferrari,CA1113
1705,TRA72322,2022-01-28,Sicily,Trapani,No,0,SCY120040613,Bianca,Rinaldi,CA1551
1706,AVE24208,2013-11-01,Campania,Avellino,No,0,CPA321437257,Irene,Testa,CA448
1707,AVE99431,2000-11-20,Campania,Avellino,No,0,CPA387167092,Lapo,Ruggiero,CA493
1708,COR75927,2009-12-03,Calabria,Corigliano-Rossano,No,0,CLA870652146,Silvio,Ricci,CA969
1709,REN69408,2000-12-11,Calabria,Rende,No,0,CLA662463237,Niccolo,Ferrari,CA1627
1710,AND18926,2016-08-21,Puglia,Andria,Yes,12,PGA698506257,Corrado,Parisi,CA111
1711,CRO68072,2002-09-23,Calabria,Crotone,Yes,2,CLA998127789,Mario,Ferrari,CA1057
1712,CAS46307,2001-09-01,Calabria,Castrovillari,No,0,CLA996529938,Fabrizio,Caputo,CA260
1713,TAR51012,2012-12-22,Puglia,Taranto,No,0,PGA323675981,Ernesto,Colombo,CA138
1714,VIT10024,2003-11-26,Sicily,Vittoria,Yes,13,SCY655139841,Lucio,Marchetti,CA680
1715,TAR95203,2011-08-21,Puglia,Taranto,Yes,16,PGA424277154,Camillo,Bianco,CA1843
1716,BEN97213,2004-05-20,Campania,Benevento,No,0,CPA751526817,Mattia,Gallo,CA147
1717,SYR31222,2011-01-29,Sicily,Syracuse,Yes,9,SCY853208513,Diego,De Santis,CA1248
1718,LAM98577,2009-02-09,Calabria,Lamezia Terme,No,0,CLA145514270,Alessia,Bruno,CA798
1719,CAS50029,2005-11-06,Calabria,Castrovillari,No,0,CLA47188356,Benedetta,Bianchi,CA974
1720,LAM60029,2014-03-11,Calabria,Lamezia Terme,Yes,14,CLA147510256,Ada,Greco,CA820
1721,CAT33015,2012-07-15,Calabria,Catanzaro,No,0,CLA447137046,Luigi,De Santis,CA1476
1722,NAP82999,2009-08-07,Campania,Naples,Yes,12,CPA865573355,Raffaele,Bernardi,CA1791
1723,TAR04149,2009-11-16,Puglia,Taranto,No,0,PGA786397698,Roberto,Bruno,CA768
1724,COR67908,2009-12-14,Calabria,Corigliano-Rossano,Yes,13,CLA850126840,Federica,Bruno,CA1316
1725,CAL23249,2001-08-06,Sicily,Caltanissetta,Yes,7,SCY372712849,Luigi,Bianco,CA254
1726,CAS90167,2002-02-27,Campania,Caserta,Yes,16,CPA219840175,Nives,Greco,CA248
1727,CAT74102,2014-09-18,Sicily,Catania,No,0,SCY52214662,Costanza,Romano,CA966
1728,VIB40771,2019-09-29,Calabria,Vibo Valentia,No,0,CLA371726659,Bruno,Sartori,CA569
1729,NAP93684,2016-04-14,Campania,Naples,No,0,CPA385953651,Alessio,Rossi,CA1428
1730,TRA94169,2005-05-20,Sicily,Trapani,No,0,SCY204616700,Ernesto,Piras,CA1063
1731,CRO66972,2012-04-11,Calabria,Crotone,No,0,CLA266392405,Raul,Silvestri,CA221
1732,CAS53190,2005-11-28,Calabria,Castrovillari,No,0,CLA832256014,Susanna,Caputo,CA1540
1733,CAL59208,2019-10-30,Sicily,Caltanissetta,No,0,SCY151449177,Chiara,Martinelli,CA254
1734,CAT26688,2001-03-28,Calabria,Catanzaro,No,0,CLA23772823,Camillo,Negri,CA1720
1735,RAG90317,2016-11-09,Sicily,Ragusa,Yes,11,SCY310247590,Davide,Bruno,CA1559
1736,LEC17159,2011-07-19,Puglia,Lecce,Yes,15,PGA43777637,Ezio,Bianco,CA1372
1737,REN26543,2014-08-01,Calabria,Rende,No,0,CLA750068243,Leonardo,Bianchi,CA1190
1738,TRA00000,2015-07-13,Sicily,Trapani,No,0,SCY880227033,Alessandra,Greco,CA1063
1739,RAG91291,2005-08-31,Sicily,Ragusa,No,0,SCY703139385,Emiliano,Santoro,CA37
1740,MAR06884,2008-12-15,Sicily,Marsala,No,0,SCY954969561,Alice,Barbieri,CA1898
1741,LAM69057,2007-11-24,Calabria,Lamezia Terme,No,0,CLA274322785,Arianna,Bruno,CA1324
1742,NAP03662,2004-09-14,Campania,Naples,No,0,CPA515968206,Zeno,Santoro,CA944
1743,CRO87972,2009-11-27,Calabria,Crotone,Yes,10,CLA761607282,Ferdinando,Bruno,CA1334
1744,CAT44609,2020-09-27,Calabria,Catanzaro,No,0,CLA512460124,Alessandro,Esposito,CA1490
1745,TAR87698,2001-01-21,Puglia,Taranto,Yes,16,PGA826215559,Ugo,Damico,CA734
1746,PAL63415,2000-09-28,Sicily,Palermo,Yes,18,SCY250183885,Roberto,Vitale,CA1597
1747,CRO49716,2001-11-23,Calabria,Crotone,No,0,CLA377651834,Marta,Moretti,CA908
1748,CAT12909,2017-11-01,Sicily,Catania,Yes,1,SCY895114354,Rocco,Martinelli,CA923
1749,AVE47416,2021-01-17,Campania,Avellino,Yes,11,CPA179904613,Neri,Bianco,CA1677
1750,MAR05039,2019-04-25,Sicily,Marsala,No,0,SCY201008435,Matteo,Bruno,CA77
1751,CAS11524,2015-08-01,Campania,Caserta,No,0,CPA501781069,Francesca,Sanna,CA1054
1752,COR44629,2011-04-24,Calabria,Corigliano-Rossano,No,0,CLA523512602,Miriam,Greco,CA294
1753,LEC26277,2003-08-04,Puglia,Lecce,Yes,12,PGA533075856,Simone,Vitali,CA1176
1754,CAT35726,2021-03-20,Sicily,Catania,No,0,SCY603385524,Sebastiano,Gentile,CA440
1755,RAG09745,2007-12-10,Sicily,Ragusa,Yes,5,SCY226773059,Giovanni,Bruno,CA980
1756,REN13863,2014-09-10,Calabria,Rende,No,0,CLA379826739,Giada,Santoro,CA1950
1757,TAR89085,2009-08-03,Puglia,Taranto,Yes,11,PGA988530484,Domenico,Greco,CA3
1758,SAL70735,2007-10-20,Campania,Salerno,Yes,16,CPA934327591,Greta,Pellegrino,CA468
1759,AVE08863,2018-06-12,Campania,Avellino,Yes,7,CPA360871305,Claudio,Martinelli,CA271
1760,CAT08662,2002-05-17,Sicily,Catania,Yes,18,SCY212894869,Carlo,Milani,CA759
1761,ACR66567,2012-02-25,Calabria,Acri,No,0,CLA685336328,Biagio,Ricci,CA619
1762,MES90844,2019-08-24,Sicily,Messina,No,0,SCY673358295,Dario,Greco,CA825
1763,LAM60501,2006-02-14,Calabria,Lamezia Terme,Yes,12,CLA450035752,Fabrizio,Testa,CA848
1764,SAL50005,2015-01-31,Campania,Salerno,No,0,CPA11072009,Emiliano,Ferrari,CA661
1765,CRO92897,2000-07-24,Calabria,Crotone,No,0,CLA395693470,Roberta,Bruno,CA968
1766,COS72178,2015-01-28,Calabria,Cosenza,No,0,CLA56889568,Valentina,Caruso,CA59
1767,SYR68567,2009-04-26,Sicily,Syracuse,Yes,14,SCY405514567,Andrea,Rossi,CA353
1768,PAL34027,2005-05-05,Sicily,Palermo,No,0,SCY994241445,Ezio,Vitale,CA1769
1769,REN73271,2021-09-07,Calabria,Rende,No,0,CLA745922067,Mattia,Santoro,CA838
1770,COS06261,2021-08-03,Calabria,Cosenza,Yes,13,CLA217576853,Neri,Mariani,CA1871
1771,CRO99137,2021-09-25,Calabria,Crotone,Yes,17,CLA49137374,Claudio,Monti,CA968
1772,SAL20703,2007-02-25,Campania,Salerno,No,0,CPA580403589,Amelia,Benedetti,CA1994
1773,COS97478,2011-01-12,Calabria,Cosenza,No,0,CLA58157864,Valeria,Mazza,CA208
1774,REN93415,2013-08-14,Calabria,Rende,Yes,14,CLA948612117,Luigi,Santoro,CA1190
1775,NAP83655,2004-12-24,Campania,Naples,No,0,CPA868586333,Bruno,Fabbri,CA565
1776,TRA50563,2000-06-17,Sicily,Trapani,No,0,SCY822332020,Elio,Fiore,CA1594
1777,SYR20664,2016-11-19,Sicily,Syracuse,Yes,6,SCY218807754,Alessio,Mazza,CA235
1778,SAL54883,2021-06-13,Campania,Salerno,No,0,CPA271667469,Adele,Fontana,CA387
1779,BAR66859,2012-11-08,Puglia,Bari,Yes,17,PGA65792524,Raffaello,Greco,CA717
1780,NAP96492,2020-03-30,Campania,Naples,No,0,CPA671525596,Laura,Giuliani,CA456
1781,SAL69852,2014-10-29,Campania,Salerno,No,0,CPA334968739,Matilde,Bruno,CA1001
1782,PAL80282,2022-03-27,Sicily,Palermo,Yes,16,SCY838886226,Riccardo,Santoro,CA1769
1783,CAS48203,2007-11-09,Calabria,Castrovillari,No,0,CLA901819295,Patrizio,Fabbri,CA623
1784,SAL76747,2006-04-13,Campania,Salerno,No,0,CPA703203830,Aldo,Bruno,CA1392
1785,NAP31358,2014-12-05,Campania,Naples,Yes,19,CPA570247123,Alice,Barbieri,CA97
1786,VIT69646,2002-06-06,Sicily,Vittoria,No,0,SCY547358809,Alessandra,Bianco,CA556
1787,MON41143,2013-11-18,Calabria,Montalto Uffugo,Yes,18,CLA881831478,Susanna,Santoro,CA1544
1788,TAR08267,2002-08-04,Puglia,Taranto,Yes,10,PGA422688641,Dafne,Russo,CA1734
1789,AVE17615,2001-12-14,Campania,Avellino,Yes,15,CPA824802019,Iole,Santoro,CA1781
1790,COR55852,2003-03-31,Calabria,Corigliano-Rossano,No,0,CLA362420086,Antonio,Bernardi,CA969
1791,MAR09452,2013-12-28,Sicily,Marsala,No,0,SCY526103061,Salvatore,Pellegrino,CA1682
1792,VIB29647,2008-10-16,Calabria,Vibo Valentia,Yes,9,CLA499819085,Bruno,Santoro,CA1955
1793,RAG41575,2002-06-02,Sicily,Ragusa,No,0,SCY718347152,Niccolo,Bruno,CA941
1794,CAS56837,2014-02-04,Campania,Caserta,No,0,CPA132036965,Federico,Sartori,CA104
1795,VIB28068,2009-12-23,Calabria,Vibo Valentia,No,0,CLA435005999,Biagio,Bruno,CA1348
1796,TRA34791,2020-08-10,Sicily,Trapani,Yes,15,SCY34074960,Caterina,Costa,CA864
1797,ACR33986,2020-08-25,Calabria,Acri,Yes,3,CLA305577261,Lavinia,Greco,CA976
1798,CAT72267,2014-01-08,Sicily,Catania,No,0,SCY547235575,Stefano,Amato,CA1313
1799,SAL75964,2019-05-24,Campania,Salerno,Yes,3,CPA569455899,Gianluca,Bianchi,CA762
1800,MAR06992,2006-10-14,Sicily,Marsala,No,0,SCY568241541,Carlo,Bruno,CA1137
1801,COS95731,2011-10-03,Calabria,Cosenza,No,0,CLA956759689,Edoardo,Messina,CA418
1802,TRA84644,2017-12-02,Sicily,Trapani,No,0,SCY150342341,Lavinia,Riva,CA984
1803,CAT64322,2011-08-27,Calabria,Catanzaro,Yes,14,CLA173455945,Gabriele,Bruno,CA1607
1804,GEL99499,2018-12-03,Sicily,Gela,Yes,2,SCY793115320,Renato,Bruno,CA338
1805,MES19605,2002-02-28,Sicily,Messina,Yes,12,SCY396607514,Mirco,Moretti,CA1310
1806,COS20930,2010-01-24,Calabria,Cosenza,Yes,16,CLA779687364,Cosimo,Ferraro,CA688
1807,CAT94413,2008-05-17,Calabria,Catanzaro,No,0,CLA723716483,Rebecca,Fiore,CA1472
1808,VIB16690,2020-07-08,Calabria,Vibo Valentia,Yes,13,CLA306679180,Luigi,Pagano,CA832
1809,COS00197,2005-10-25,Calabria,Cosenza,No,0,CLA115562144,Amelia,Russo,CA600
1810,BAR11531,2010-10-03,Puglia,Bari,Yes,13,PGA975822819,Ernesto,Russo,CA320
1811,CAS12040,2000-11-18,Calabria,Castrovillari,Yes,10,CLA48134248,Alfredo,Rizzi,CA894
1812,TRA42864,2019-11-11,Sicily,Trapani,Yes,14,SCY2660551,Lavinia,Caputo,CA1584
1813,ACR63971,2018-09-20,Calabria,Acri,No,0,CLA399645199,Azzurra,Caruso,CA1329
1814,COR40343,2016-04-07,Calabria,Corigliano-Rossano,No,0,CLA381917424,Corrado,Bernardi,CA304
1815,AVE57934,2007-05-16,Campania,Avellino,No,0,CPA968481355,Nicola,Bianco,CA1710
1816,MON44935,2014-05-01,Calabria,Montalto Uffugo,Yes,19,CLA739607825,Marcello,Gallo,CA1549
1817,NAP16362,2011-07-09,Campania,Naples,No,0,CPA933329409,Marta,Bruno,CA641
1818,COS12391,2003-10-13,Calabria,Cosenza,Yes,3,CLA892363247,Claudia,Benedetti,CA1782
1819,REN65850,2017-08-18,Calabria,Rende,No,0,CLA8863776,Fabrizio,Rossi,CA232
1820,CAT51664,2017-08-20,Calabria,Catanzaro,No,0,CLA117418193,Chiara,Greco,CA1696
1821,RAG77131,2009-09-04,Sicily,Ragusa,No,0,SCY550910572,Giacomo,Moretti,CA156
1822,SAL56378,2004-07-22,Campania,Salerno,No,0,CPA156935184,Raul,Galli,CA1638
1823,FOG51765,2001-09-14,Puglia,Foggia,Yes,2,PGA15268396,Ludovico,Barbieri,CA167
1824,PAL36054,2002-07-09,Sicily,Palermo,Yes,10,SCY995276480,Ludovico,Serra,CA22
1825,CAS66162,2005-05-02,Campania,Caserta,No,0,CPA870040982,Alfredo,Costa,CA691
1826,PAL16897,2002-01-28,Sicily,Palermo,Yes,12,SCY360379490,Biagio,Morelli,CA1147
1827,TRA62258,2007-06-04,Sicily,Trapani,Yes,15,SCY538554194,Walter,Giordano,CA1641
1828,CAT27679,2011-06-24,Sicily,Catania,No,0,SCY853416874,Emilio,Battaglia,CA724
1829,CAT21290,2021-12-26,Calabria,Catanzaro,No,0,CLA262668225,Fabio,Greco,CA335
1830,SAL40691,2018-05-28,Campania,Salerno,No,0,CPA341420968,Erica,Sartori,CA124
1831,LAM16262,2005-04-02,Calabria,Lamezia Terme,Yes,10,CLA673753961,Tullia,Ferraro,CA906
1832,SAL42629,2002-11-04,Campania,Salerno,No,0,CPA60172740,Tiziano,Martini,CA1800
1833,ACR85329,2009-01-14,Calabria,Acri,No,0,CLA234636007,Luisa,Mancini,CA436
1834,AVE84700,2017-02-19,Campania,Avellino,Yes,8,CPA712102134,Aldo,Russo,CA1491
1835,AVE38176,2019-03-19,Campania,Avellino,Yes,18,CPA989083912,Giovanni,Ricci,CA444
1836,AVE17994,2003-09-04,Campania,Avellino,No,0,CPA752020206,Serena,Russo,CA1757
1837,CAS90510,2002-05-07,Calabria,Castrovillari,No,0,CLA615464829,Neri,Greco,CA172
1838,LAM73181,2021-10-13,Calabria,Lamezia Terme,No,0,CLA575611920,Emanuele,Messina,CA57
1839,CAS89288,2011-01-28,Campania,Caserta,No,0,CPA750222091,Elena,Marini,CA1426
1840,CRO68431,2016-08-27,Calabria,Crotone,No,0,CLA322673094,Silvio,Gallo,CA585
1841,LAM32111,2014-02-28,Calabria,Lamezia Terme,Yes,9,CLA874144481,Aurora,Negri,CA820
1842,AVE19099,2011-12-25,Campania,Avellino,No,0,CPA879611777,Federico,Parisi,CA1850
1843,TAR92375,2003-04-08,Puglia,Taranto,No,0,PGA894223368,Antonella,Bruno,CA1586
1844,AVE91484,2014-10-31,Campania,Avellino,Yes,11,CPA897304273,Raffaella,Bianco,CA866
1845,AVE72240,2013-08-30,Campania,Avellino,Yes,19,CPA921278918,Mattia,Fontana,CA485
1846,SYR71838,2002-07-09,Sicily,Syracuse,No,0,SCY135899960,Alessandro,Ferri,CA313
1847,MES53419,2017-09-19,Sicily,Messina,Yes,15,SCY490107141,Elettra,Bianco,CA1310
1848,REN65334,2015-02-24,Calabria,Rende,No,0,CLA426846311,Cristian,Rossi,CA1431
1849,CAS81004,2008-10-07,Campania,Caserta,No,0,CPA632291122,Emilia,Palumbo,CA1502
1850,NAP57329,2006-08-10,Campania,Naples,Yes,8,CPA870026202,Ludovica,Moretti,CA1168
1851,RAG80229,2010-04-23,Sicily,Ragusa,No,0,SCY733104715,Francesca,Bruno,CA1308
1852,REG74114,2011-02-27,Calabria,Reggio Calabria,No,0,CLA765578183,Guido,Martinelli,CA735
1853,GEL59677,2018-06-29,Sicily,Gela,Yes,9,SCY688659672,Salvo,Galli,CA338
1854,CAS37559,2006-11-18,Calabria,Castrovillari,Yes,18,CLA754445243,Serena,Bruno,CA1512
1855,MAR62315,2003-06-24,Sicily,Marsala,No,0,SCY659110373,Gianluca,Bruno,CA1948
1856,CRO76191,2010-08-24,Calabria,Crotone,No,0,CLA703534809,Giovanni,Grasso,CA1064
1857,SYR26714,2007-06-30,Sicily,Syracuse,Yes,19,SCY717164860,Neri,Moretti,CA842
1858,MON09249,2004-03-14,Calabria,Montalto Uffugo,No,0,CLA385608226,Biagio,Pellegrini,CA963
1859,AVE60671,2017-04-19,Campania,Avellino,Yes,11,CPA503927209,Lavinia,Leone,CA1491
1860,MON16890,2011-01-23,Calabria,Montalto Uffugo,No,0,CLA749375885,Edoardo,Bianco,CA821
1861,CAS13523,2018-06-30,Calabria,Castrovillari,No,0,CLA187524685,Laura,Bianchi,CA260
1862,NAP72781,2021-02-21,Campania,Naples,Yes,19,CPA512832204,Sabina,Greco,CA944
1863,TRA96691,2004-08-21,Sicily,Trapani,No,0,SCY866790743,Martina,Mancini,CA1246
1864,VIT79657,2009-10-16,Sicily,Vittoria,Yes,3,SCY282315874,Massimo,Bruno,CA747
1865,COS08270,2011-11-27,Calabria,Cosenza,Yes,17,CLA934822187,Lorenzo,Riva,CA1860
1866,REN32062,2004-01-26,Calabria,Rende,No,0,CLA661744784,Augusto,Santoro,CA1259
1867,GEL78979,2007-08-15,Sicily,Gela,No,0,SCY640764743,Mirco,Rossi,CA740
1868,ACR65774,2007-01-15,Calabria,Acri,Yes,1,CLA236216216,Maria,Bianco,CA1836
1869,MAR28061,2006-04-27,Sicily,Marsala,No,0,SCY253491233,Emanuele,De Luca,CA1682
