,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name
1757,TAR89085,2009-08-03,Puglia,Taranto,Yes,11,PGA988530484,Domenico,Greco
1758,SAL70735,2007-10-20,Campania,Salerno,Yes,16,CPA934327591,Greta,Pellegrino
1759,AVE08863,2018-06-12,Campania,Avellino,Yes,7,CPA360871305,Claudio,Martinelli
1760,CAT08662,2002-05-17,Sicily,Catania,Yes,18,SCY212894869,Carlo,Milani
1761,ACR66567,2012-02-25,Calabria,Acri,No,0,CLA685336328,Biagio,Ricci
1762,MES90844,2019-08-24,Sicily,Messina,No,0,SCY673358295,Dario,Greco
1763,LAM60501,2006-02-14,Calabria,Lamezia Terme,Yes,12,CLA450035752,Fabrizio,Testa
1764,SAL50005,2015-01-31,Campania,Salerno,No,0,CPA11072009,Emiliano,Ferrari
1765,CRO92897,2000-07-24,Calabria,Crotone,No,0,CLA395693470,Roberta,Bruno
1766,COS72178,2015-01-28,Calabria,Cosenza,No,0,CLA56889568,Valentina,Caruso
1767,SYR68567,2009-04-26,Sicily,Syracuse,Yes,14,SCY405514567,Andrea,Rossi
1768,PAL34027,2005-05-05,Sicily,Palermo,No,0,SCY994241445,Ezio,Vitale
1769,REN73271,2021-09-07,Calabria,Rende,No,0,CLA745922067,Mattia,Santoro
1770,COS06261,2021-08-03,Calabria,Cosenza,Yes,13,CLA217576853,Neri,Mariani
1771,CRO99137,2021-09-25,Calabria,Crotone,Yes,17,CLA49137374,Claudio,Monti
1772,SAL20703,2007-02-25,Campania,Salerno,No,0,CPA580403589,Amelia,Benedetti
1773,COS97478,2011-01-12,Calabria,Cosenza,No,0,CLA58157864,Valeria,Mazza
1774,REN93415,2013-08-14,Calabria,Rende,Yes,14,CLA948612117,Luigi,Santoro
1775,NAP83655,2004-12-24,Campania,Naples,No,0,CPA868586333,Bruno,Fabbri
1776,TRA50563,2000-06-17,Sicily,Trapani,No,0,SCY822332020,Elio,Fiore
1777,SYR20664,2016-11-19,Sicily,Syracuse,Yes,6,SCY218807754,Alessio,Mazza
1778,SAL54883,2021-06-13,Campania,Salerno,No,0,CPA271667469,Adele,Fontana
1779,BAR66859,2012-11-08,Puglia,Bari,Yes,17,PGA65792524,Raffaello,Greco
1780,NAP96492,2020-03-30,Campania,Naples,No,0,CPA671525596,Laura,Giuliani
1781,SAL69852,2014-10-29,Campania,Salerno,No,0,CPA334968739,Matilde,Bruno
1782,PAL80282,2022-03-27,Sicily,Palermo,Yes,16,SCY838886226,Riccardo,Santoro
1783,CAS48203,2007-11-09,Calabria,Castrovillari,No,0,CLA901819295,Patrizio,Fabbri
1784,SAL76747,2006-04-13,Campania,Salerno,No,0,CPA703203830,Aldo,Bruno
1785,NAP31358,2014-12-05,Campania,Naples,Yes,19,CPA570247123,Alice,Barbieri
1786,VIT69646,2002-06-06,Sicily,Vittoria,No,0,SCY547358809,Alessandra,Bianco
1787,MON41143,2013-11-18,Calabria,Montalto Uffugo,Yes,18,CLA881831478,Susanna,Santoro
1788,TAR08267,2002-08-04,Puglia,Taranto,Yes,10,PGA422688641,Dafne,Russo
1789,AVE17615,2001-12-14,Campania,Avellino,Yes,15,CPA824802019,Iole,Santoro
1790,COR55852,2003-03-31,Calabria,Corigliano-Rossano,No,0,CLA362420086,Antonio,Bernardi
1791,MAR09452,2013-12-28,Sicily,Marsala,No,0,SCY526103061,Salvatore,Pellegrino
1792,VIB29647,2008-10-16,Calabria,Vibo Valentia,Yes,9,CLA499819085,Bruno,Santoro
1793,RAG41575,2002-06-02,Sicily,Ragusa,No,0,SCY718347152,Niccolo,Bruno
1794,CAS56837,2014-02-04,Campania,Caserta,No,0,CPA132036965,Federico,Sartori
1795,VIB28068,2009-12-23,Calabria,Vibo Valentia,No,0,CLA435005999,Biagio,Bruno
1796,TRA34791,2020-08-10,Sicily,Trapani,Yes,15,SCY34074960,Caterina,Costa
1797,ACR33986,2020-08-25,Calabria,Acri,Yes,3,CLA305577261,Lavinia,Greco
1798,CAT72267,2014-01-08,Sicily,Catania,No,0,SCY547235575,Stefano,Amato
1799,SAL75964,2019-05-24,Campania,Salerno,Yes,3,CPA569455899,Gianluca,Bianchi
1800,MAR06992,2006-10-14,Sicily,Marsala,No,0,SCY568241541,Carlo,Bruno
1801,COS95731,2011-10-03,Calabria,Cosenza,No,0,CLA956759689,Edoardo,Messina
1802,TRA84644,2017-12-02,Sicily,Trapani,No,0,SCY150342341,Lavinia,Riva
1803,CAT64322,2011-08-27,Calabria,Catanzaro,Yes,14,CLA173455945,Gabriele,Bruno
1804,GEL99499,2018-12-03,Sicily,Gela,Yes,2,SCY793115320,Renato,Bruno
1805,MES19605,2002-02-28,Sicily,Messina,Yes,12,SCY396607514,Mirco,Moretti
1806,COS20930,2010-01-24,Calabria,Cosenza,Yes,16,CLA779687364,Cosimo,Ferraro
1807,CAT94413,2008-05-17,Calabria,Catanzaro,No,0,CLA723716483,Rebecca,Fiore
1808,VIB16690,2020-07-08,Calabria,Vibo Valentia,Yes,13,CLA306679180,Luigi,Pagano
1809,COS00197,2005-10-25,Calabria,Cosenza,No,0,CLA115562144,Amelia,Russo
1810,BAR11531,2010-10-03,Puglia,Bari,Yes,13,PGA975822819,Ernesto,Russo
1811,CAS12040,2000-11-18,Calabria,Castrovillari,Yes,10,CLA48134248,Alfredo,Rizzi
1812,TRA42864,2019-11-11,Sicily,Trapani,Yes,14,SCY2660551,Lavinia,Caputo
1813,ACR63971,2018-09-20,Calabria,Acri,No,0,CLA399645199,Azzurra,Caruso
1814,COR40343,2016-04-07,Calabria,Corigliano-Rossano,No,0,CLA381917424,Corrado,Bernardi
1815,AVE57934,2007-05-16,Campania,Avellino,No,0,CPA968481355,Nicola,Bianco
1816,MON44935,2014-05-01,Calabria,Montalto Uffugo,Yes,19,CLA739607825,Marcello,Gallo
1817,NAP16362,2011-07-09,Campania,Naples,No,0,CPA933329409,Marta,Bruno
1818,COS12391,2003-10-13,Calabria,Cosenza,Yes,3,CLA892363247,Claudia,Benedetti
1819,REN65850,2017-08-18,Calabria,Rende,No,0,CLA8863776,Fabrizio,Rossi
1820,CAT51664,2017-08-20,Calabria,Catanzaro,No,0,CLA117418193,Chiara,Greco
1821,RAG77131,2009-09-04,Sicily,Ragusa,No,0,SCY550910572,Giacomo,Moretti
1822,SAL56378,2004-07-22,Campania,Salerno,No,0,CPA156935184,Raul,Galli
1823,FOG51765,2001-09-14,Puglia,Foggia,Yes,2,PGA15268396,Ludovico,Barbieri
1824,PAL36054,2002-07-09,Sicily,Palermo,Yes,10,SCY995276480,Ludovico,Serra
1825,CAS66162,2005-05-02,Campania,Caserta,No,0,CPA870040982,Alfredo,Costa
1826,PAL16897,2002-01-28,Sicily,Palermo,Yes,12,SCY360379490,Biagio,Morelli
1827,TRA62258,2007-06-04,Sicily,Trapani,Yes,15,SCY538554194,Walter,Giordano
1828,CAT27679,2011-06-24,Sicily,Catania,No,0,SCY853416874,Emilio,Battaglia
1829,CAT21290,2021-12-26,Calabria,Catanzaro,No,0,CLA262668225,Fabio,Greco
1830,SAL40691,2018-05-28,Campania,Salerno,No,0,CPA341420968,Erica,Sartori
1831,LAM16262,2005-04-02,Calabria,Lamezia Terme,Yes,10,CLA673753961,Tullia,Ferraro
1832,SAL42629,2002-11-04,Campania,Salerno,No,0,CPA60172740,Tiziano,Martini
1833,ACR85329,2009-01-14,Calabria,Acri,No,0,CLA234636007,Luisa,Mancini
1834,AVE84700,2017-02-19,Campania,Avellino,Yes,8,CPA712102134,Aldo,Russo
1835,AVE38176,2019-03-19,Campania,Avellino,Yes,18,CPA989083912,Giovanni,Ricci
1836,AVE17994,2003-09-04,Campania,Avellino,No,0,CPA752020206,Serena,Russo
1837,CAS90510,2002-05-07,Calabria,Castrovillari,No,0,CLA615464829,Neri,Greco
1838,LAM73181,2021-10-13,Calabria,Lamezia Terme,No,0,CLA575611920,Emanuele,Messina
1839,CAS89288,2011-01-28,Campania,Caserta,No,0,CPA750222091,Elena,Marini
1840,CRO68431,2016-08-27,Calabria,Crotone,No,0,CLA322673094,Silvio,Gallo
1841,LAM32111,2014-02-28,Calabria,Lamezia Terme,Yes,9,CLA874144481,Aurora,Negri
1842,AVE19099,2011-12-25,Campania,Avellino,No,0,CPA879611777,Federico,Parisi
1843,TAR92375,2003-04-08,Puglia,Taranto,No,0,PGA894223368,Antonella,Bruno
1844,AVE91484,2014-10-31,Campania,Avellino,Yes,11,CPA897304273,Raffaella,Bianco
1845,AVE72240,2013-08-30,Campania,Avellino,Yes,19,CPA921278918,Mattia,Fontana
1846,SYR71838,2002-07-09,Sicily,Syracuse,No,0,SCY135899960,Alessandro,Ferri
1847,MES53419,2017-09-19,Sicily,Messina,Yes,15,SCY490107141,Elettra,Bianco
1848,REN65334,2015-02-24,Calabria,Rende,No,0,CLA426846311,Cristian,Rossi
1849,CAS81004,2008-10-07,Campania,Caserta,No,0,CPA632291122,Emilia,Palumbo
1850,NAP57329,2006-08-10,Campania,Naples,Yes,8,CPA870026202,Ludovica,Moretti
1851,RAG80229,2010-04-23,Sicily,Ragusa,No,0,SCY733104715,Francesca,Bruno
1852,REG74114,2011-02-27,Calabria,Reggio Calabria,No,0,CLA765578183,Guido,Martinelli
1853,GEL59677,2018-06-29,Sicily,Gela,Yes,9,SCY688659672,Salvo,Galli
1854,CAS37559,2006-11-18,Calabria,Castrovillari,Yes,18,CLA754445243,Serena,Bruno
1855,MAR62315,2003-06-24,Sicily,Marsala,No,0,SCY659110373,Gianluca,Bruno
1856,CRO76191,2010-08-24,Calabria,Crotone,No,0,CLA703534809,Giovanni,Grasso
1857,SYR26714,2007-06-30,Sicily,Syracuse,Yes,19,SCY717164860,Neri,Moretti
1858,MON09249,2004-03-14,Calabria,Montalto Uffugo,No,0,CLA385608226,Biagio,Pellegrini
1859,AVE60671,2017-04-19,Campania,Avellino,Yes,11,CPA503927209,Lavinia,Leone
1860,MON16890,2011-01-23,Calabria,Montalto Uffugo,No,0,CLA749375885,Edoardo,Bianco
1861,CAS13523,2018-06-30,Calabria,Castrovillari,No,0,CLA187524685,Laura,Bianchi
1862,NAP72781,2021-02-21,Campania,Naples,Yes,19,CPA512832204,Sabina,Greco
1863,TRA96691,2004-08-21,Sicily,Trapani,No,0,SCY866790743,Martina,Mancini
1864,VIT79657,2009-10-16,Sicily,Vittoria,Yes,3,SCY282315874,Massimo,Bruno
1865,COS08270,2011-11-27,Calabria,Cosenza,Yes,17,CLA934822187,Lorenzo,Riva
1866,REN32062,2004-01-26,Calabria,Rende,No,0,CLA661744784,Augusto,Santoro
1867,GEL78979,2007-08-15,Sicily,Gela,No,0,SCY640764743,Mirco,Rossi
1868,ACR65774,2007-01-15,Calabria,Acri,Yes,1,CLA236216216,Maria,Bianco
1869,MAR28061,2006-04-27,Sicily,Marsala,No,0,SCY253491233,Emanuele,De Luca
1870,MON58978,2009-01-13,Calabria,Montalto Uffugo,No,0,CLA948629041,Pasquale,Marino
1871,SAL58799,2004-11-05,Campania,Salerno,No,0,CPA984858439,Sofia,Ferrari
1872,FOG76160,2010-01-18,Puglia,Foggia,No,0,PGA104775863,Giulia,De Luca
1873,CRO27466,2001-05-29,Calabria,Crotone,No,0,CLA222697776,Carlo,Montanari
1874,AVE09541,2010-07-14,Campania,Avellino,Yes,18,CPA743226120,Ludovico,Greco
1875,AVE54302,2004-10-21,Campania,Avellino,No,0,CPA92907754,Giovanna,Gatti
1876,ACR70036,2020-06-19,Calabria,Acri,No,0,CLA478338351,Ilaria,Bruno
1877,CAL37179,2018-04-17,Sicily,Caltanissetta,Yes,1,SCY548431747,Emilio,Bruno
1878,RAG22205,2016-04-24,Sicily,Ragusa,No,0,SCY466250501,Rita,Greco
1879,TRA38958,2007-03-04,Sicily,Trapani,No,0,SCY170207052,Neri,Carbone
1880,GEL45172,2010-02-13,Sicily,Gela,No,0,SCY377129669,Sofia,Bruno
1881,ACR96567,2012-10-06,Calabria,Acri,No,0,CLA821679993,Donatella,Pellegrini
1882,LEC34501,2014-02-22,Puglia,Lecce,No,0,PGA98060248,Pietro,Guerra
1883,LAM79414,2012-06-16,Calabria,Lamezia Terme,Yes,7,CLA818767578,Renato,Greco
1884,NAP13605,2001-09-17,Campania,Naples,No,0,CPA990620988,Bianca,Villa
1885,AND19753,2000-08-04,Puglia,Andria,Yes,16,PGA752537853,Zeno,Bellini
1886,CAL33958,2017-04-25,Sicily,Caltanissetta,No,0,SCY550826291,Samuele,Bruno
1887,COR92112,2014-09-09,Calabria,Corigliano-Rossano,Yes,3,CLA647895088,Ada,Greco
1888,GEL69960,2011-10-22,Sicily,Gela,No,0,SCY109021125,Gioele,Santoro
1889,CAS66078,2002-01-23,Campania,Caserta,No,0,CPA808490649,Bernardo,Martini
1890,REN40986,2001-07-20,Calabria,Rende,No,0,CLA711951578,Lorenza,Silvestri
1891,AND48882,2014-05-05,Puglia,Andria,No,0,PGA626589602,Fabio,Rossi
1892,NAP42499,2008-01-01,Campania,Naples,Yes,18,CPA413602708,Zeno,Vitali
1893,LEC72688,2013-09-15,Puglia,Lecce,Yes,12,PGA551665084,Martina,Amato
1894,REN52780,2003-02-27,Calabria,Rende,Yes,7,CLA404553691,Fiorella,Bruno
1895,BEN31950,2004-10-17,Campania,Benevento,No,0,CPA683020945,Lorenzo,Caruso
1896,GEL67489,2021-08-26,Sicily,Gela,Yes,16,SCY367333373,Roberto,Greco
1897,AVE00261,2013-09-27,Campania,Avellino,No,0,CPA680237548,Laura,Russo
1898,REG07239,2007-04-12,Calabria,Reggio Calabria,No,0,CLA450099273,Livia,Testa
1899,ACR78351,2006-08-22,Calabria,Acri,No,0,CLA133807952,Tommaso,Pellegrini
1900,CAT00579,2013-01-08,Calabria,Catanzaro,Yes,10,CLA47585431,Biagio,Bruno
1901,TRA84619,2003-09-28,Sicily,Trapani,No,0,SCY876647108,Emilio,Giordano
1902,CAT71038,2019-05-30,Sicily,Catania,No,0,SCY742109321,Ezio,Milani
1903,CAT22381,2017-01-29,Calabria,Catanzaro,No,0,CLA286979312,Alma,Rinaldi
1904,CAT41786,2019-05-07,Calabria,Catanzaro,No,0,CLA995010555,Daniele,Ferri
1905,REG86129,2011-02-11,Calabria,Reggio Calabria,Yes,14,CLA599074308,Tullio,Bianco
1906,VIT15937,2002-08-13,Sicily,Vittoria,No,0,SCY623027222,Alice,Neri
1907,COR47203,2013-02-15,Calabria,Corigliano-Rossano,No,0,CLA862575434,Luisa,Donati
1908,BEN93493,2006-12-20,Campania,Benevento,No,0,CPA989490569,Cosimo,Bruno
1909,COR48337,2020-05-22,Calabria,Corigliano-Rossano,No,0,CLA972781673,Pietro,Vitali
1910,SAL64049,2021-10-31,Campania,Salerno,No,0,CPA268817444,Raul,Conte
1911,MAR51226,2013-10-18,Sicily,Marsala,Yes,11,SCY849325008,Martina,Ferrara
1912,MAR32889,2014-01-27,Sicily,Marsala,No,0,SCY427022112,Alice,Russo
1913,VIT03037,2015-05-05,Sicily,Vittoria,Yes,8,SCY736567415,Gaia,Caruso
1914,SAL72484,2011-03-06,Campania,Salerno,No,0,CPA34339345,Laura,Rossetti
1915,CRO59758,2005-03-12,Calabria,Crotone,No,0,CLA692971752,Noemi,Santoro
1916,MAR45105,2006-08-13,Sicily,Marsala,No,0,SCY253341047,Susanna,Giordano
1917,BEN93062,2011-01-08,Campania,Benevento,Yes,12,CPA940007413,Francesco,Caputo
1918,GEL98436,2001-07-18,Sicily,Gela,No,0,SCY746914116,Marzia,Villa
1919,SAL81278,2018-11-10,Campania,Salerno,No,0,CPA875345563,Stella,Parisi
1920,AVE35380,2016-12-25,Campania,Avellino,No,0,CPA432673611,Silvia,Bruno
1921,BEN63724,2004-11-08,Campania,Benevento,No,0,CPA758199028,Dafne,Bianco
1922,MES46299,2022-03-20,Sicily,Messina,Yes,7,SCY6060928,Gaia,Bianco
1923,SAL36748,2019-05-19,Campania,Salerno,Yes,10,CPA334548878,Nives,Bruno
1924,AND06266,2006-04-28,Puglia,Andria,Yes,3,PGA925850480,Greta,Rossetti
1925,LAM63342,2005-04-10,Calabria,Lamezia Terme,No,0,CLA927865484,Elettra,Bruno
1926,SAL37247,2020-08-19,Campania,Salerno,No,0,CPA937396754,Costanza,Santoro
1927,AND91945,2012-05-08,Puglia,Andria,No,0,PGA713249095,Davide,Bruno
1928,TRA31213,2013-10-19,Sicily,Trapani,No,0,SCY692156925,Ilaria,Santoro
1929,PAL30697,2000-04-11,Sicily,Palermo,No,0,SCY486279716,Samuele,Gallo
1930,SAL77604,2005-07-11,Campania,Salerno,No,0,CPA785293782,Cosimo,Santoro
1931,LEC03394,2003-11-10,Puglia,Lecce,No,0,PGA379480639,Sara,Bruno
1932,AVE74363,2004-09-15,Campania,Avellino,Yes,14,CPA304047591,Ilaria,Vitale
1933,CAS69819,2011-10-16,Campania,Caserta,No,0,CPA544152991,Gabriele,Rossi
1934,CAL46811,2018-01-24,Sicily,Caltanissetta,No,0,SCY290200180,Zeno,Amato
1935,MON86086,2017-04-14,Calabria,Montalto Uffugo,Yes,18,CLA727407369,Umberto,Bianco
1936,RAG66327,2018-01-14,Sicily,Ragusa,No,0,SCY840312795,Valeria,Russo
1937,CAS76795,2000-01-07,Campania,Caserta,Yes,6,CPA991954539,Dario,Ferrara
1938,BEN35760,2008-03-24,Campania,Benevento,Yes,8,CPA753860924,Carlotta,Rinaldi
1939,CAL01655,2005-06-16,Sicily,Caltanissetta,Yes,6,SCY865644765,Cristina,Bruno
1940,RAG81088,2007-04-20,Sicily,Ragusa,No,0,SCY574915741,Stefania,Santoro
1941,AVE91031,2009-06-30,Campania,Avellino,Yes,2,CPA245538407,Simona,Marini
1942,REG79466,2000-05-04,Calabria,Reggio Calabria,Yes,15,CLA474420888,Camillo,Bianchi
1943,CAT86402,2016-07-19,Sicily,Catania,No,0,SCY74287066,Maria,Lombardo
1944,COS94249,2015-01-22,Calabria,Cosenza,Yes,2,CLA761679695,Pietro,Fontana
1945,GEL13669,2015-11-07,Sicily,Gela,No,0,SCY368509610,Zeno,Bruno
1946,GEL96440,2009-04-06,Sicily,Gela,No,0,SCY831002051,Massimiliano,Rizzi
1947,GEL41192,2014-03-23,Sicily,Gela,Yes,18,SCY237936774,Salvatore,Greco
1948,FOG99455,2015-05-28,Puglia,Foggia,No,0,PGA900926592,Giovanni,Bruno
1949,NAP03579,2021-03-02,Campania,Naples,Yes,13,CPA411383943,Serena,Piras
1950,CAS61486,2017-04-05,Campania,Caserta,Yes,11,CPA971770302,Saverio,Damico
1951,NAP07532,2008-01-13,Campania,Naples,No,0,CPA106747322,Niccolo,Montanari
1952,AVE48316,2000-12-10,Campania,Avellino,No,0,CPA583831023,Roberto,Valentini
1953,BAR98299,2004-10-15,Puglia,Bari,Yes,8,PGA554913955,Barbara,Ferrari
1954,REN60467,2011-03-06,Calabria,Rende,No,0,CLA787007967,Emanuele,Bianco
1955,BEN63676,2013-09-28,Campania,Benevento,Yes,18,CPA222485391,Vito,Rizzo
1956,AVE44709,2001-02-14,Campania,Avellino,No,0,CPA818438940,Carlotta,Bruno
1957,AVE31425,2001-01-15,Campania,Avellino,Yes,13,CPA445338261,Donatella,Bruno
1958,MON65022,2008-05-28,Calabria,Montalto Uffugo,No,0,CLA623584440,Felice,Rizzi
1959,REG81152,2016-03-18,Calabria,Reggio Calabria,Yes,10,CLA939995374,Federica,Bianco
1960,BEN92181,2006-06-17,Campania,Benevento,No,0,CPA621645726,Elena,Greco
1961,COR97903,2001-02-16,Calabria,Corigliano-Rossano,No,0,CLA143819964,Paola,Longo
1962,RAG96421,2016-06-10,Sicily,Ragusa,No,0,SCY643328550,Irene,Mariani
1963,CRO76091,2020-05-31,Calabria,Crotone,No,0,CLA994871152,Viola,Pellegrini
1964,PAL81500,2021-11-24,Sicily,Palermo,Yes,4,SCY902016412,Domenico,Bruno
1965,PAL20770,2009-11-14,Sicily,Palermo,Yes,11,SCY792878809,Carlotta,Mancini
1966,CAS85027,2010-10-21,Campania,Caserta,Yes,19,CPA987432648,Adriano,Bruno
1967,AVE93390,2005-06-23,Campania,Avellino,Yes,2,CPA79480349,Zeno,Pagano
1968,TAR30501,2007-09-01,Puglia,Taranto,No,0,PGA163342437,Patrizio,Greco
1969,CAS62592,2019-10-17,Calabria,Castrovillari,No,0,CLA605727137,Lapo,Russo
1970,NAP77602,2010-08-04,Campania,Naples,Yes,12,CPA193851045,Antonello,Rinaldi
1971,CAT45574,2001-03-28,Sicily,Catania,Yes,3,SCY445251990,Miriam,Benedetti
1972,TRA17694,2004-08-08,Sicily,Trapani,No,0,SCY437592428,Costanza,Amato
1973,CAS10866,2006-01-17,Campania,Caserta,No,0,CPA658314448,Carlo,Gallo
1974,CAS50183,2016-03-25,Campania,Caserta,Yes,6,CPA812405054,Giuliano,Conti
1975,CAS74161,2017-12-01,Campania,Caserta,No,0,CPA451234982,Aldo,Bianco
1976,AVE36986,2018-05-17,Campania,Avellino,No,0,CPA611234377,Cecilia,Galli
1977,PAL65525,2009-10-27,Sicily,Palermo,No,0,SCY631823008,Sergio,Greco
1978,MON97340,2009-04-10,Calabria,Montalto Uffugo,No,0,CLA346370840,Costanza,Bianco
1979,NAP46103,2011-05-10,Campania,Naples,No,0,CPA910723766,Antonella,Guerra
1980,SAL50077,2012-01-22,Campania,Salerno,No,0,CPA833108718,Erica,Bruno
1981,BAR10888,2010-10-30,Puglia,Bari,Yes,13,PGA12152161,Miriam,Romano
1982,NAP19049,2018-03-07,Campania,Naples,No,0,CPA753603650,Valentino,Rossi
1983,LEC89110,2010-12-07,Puglia,Lecce,Yes,18,PGA510623676,Ezio,Bernardi
1984,AND07190,2009-03-11,Puglia,Andria,No,0,PGA848483438,Benedetta,Santoro
1985,VIB23588,2004-01-26,Calabria,Vibo Valentia,No,0,CLA788432545,Mattia,Barbieri
1986,NAP76481,2017-01-26,Campania,Naples,Yes,6,CPA533513643,Stella,Ferraro
1987,CAS95377,2021-08-31,Campania,Caserta,No,0,CPA292905145,Alice,Marino
1988,MAR57061,2012-02-21,Sicily,Marsala,No,0,SCY114897920,Andrea,Ferrari
1989,VIT25114,2005-01-24,Sicily,Vittoria,No,0,SCY558676976,Vincenzo,Monti
1990,VIB09872,2004-08-01,Calabria,Vibo Valentia,Yes,8,CLA355814670,Vittorio,Rinaldi
1991,GEL95731,2011-10-09,Sicily,Gela,No,0,SCY420854140,Lorenzo,Bianco
1992,REG05239,2010-12-31,Calabria,Reggio Calabria,No,0,CLA617953859,Elisa,Santoro
1993,GEL82789,2000-04-02,Sicily,Gela,Yes,1,SCY972860971,Fulvio,Rinaldi
1994,MON93674,2014-12-31,Calabria,Montalto Uffugo,No,0,CLA746233167,Carlo,Bruno
1995,CAS52076,2001-07-06,Campania,Caserta,Yes,16,CPA11618117,Cecilia,Bellini
1996,PAL73155,2001-06-26,Sicily,Palermo,No,0,SCY95815037,Benedetta,Greco
1997,BEN66436,2003-09-25,Campania,Benevento,No,0,CPA99392026,Cosimo,Santoro
1998,FOG22449,2006-07-21,Puglia,Foggia,No,0,PGA278357337,Aurora,De Luca
1999,PAL47064,2011-09-06,Sicily,Palermo,Yes,6,SCY421802688,Michele,Greco
