,Public_ID,First_Name,Last_Name,Gender,DOB,Age,Region,City,ChildID,Most_Recent_Call,Notable_Family_Member,Mafia_ID,Organisation
9091,P00778319,Alessandro,Testa,M,1983-03-10,39,Calabria,Rende,,Ndr0003866,,Ndr0003866,'Ndrangheta
9092,P00313357,Fioretta,Giordano,F,1969-11-08,52,Puglia,Foggia,P0100629,Cam0001583,,Cam0001583,Camorra
9093,P00812575,Gabriella,Benedetti,F,1959-03-11,63,Calabria,Catanzaro,P0143988,Cam0001583,,Cam0001583,Camorra
9094,P00313364,Violante,Giordano,F,1999-12-10,22,Puglia,Lecce,,Cam0005277,,Cam0005277,Camorra
9095,P00496198,Vito,Martinelli,M,1956-08-03,65,Calabria,Catanzaro,P0187157,Cam0005277,,Cam0005277,Camorra
9096,P00313423,Zeno,Giordano,M,1931-06-05,90,Puglia,Andria,P0138275,Cos0001864,,Cos0001864,Cosa Nostra
9097,P00625131,Valerio,Bianco,M,1930-09-08,91,Calabria,Cosenza,P0117292,Cos0001864,,Cos0001864,Cosa Nostra
9098,P00313509,Valentino,Giordano,M,1986-07-14,35,Puglia,Lecce,,Cos0002935,,Cos0002935,Cosa Nostra
9099,P00313537,Vittoria,Giordano,F,1979-12-11,42,Puglia,Foggia,,Ndr0005753,,Ndr0005753,'Ndrangheta
9100,P00816385,Mauro,Benedetti,M,1995-09-18,26,Puglia,Bari,,Ndr0005753,,Ndr0005753,'Ndrangheta
9101,P00313571,Aldo,Giordano,M,1937-05-22,84,Puglia,Taranto,P0060588,Ndr0005646,,Ndr0005646,'Ndrangheta
9102,P00571540,Lavinia,Parisi,F,1946-11-11,75,Puglia,Taranto,P0004177,Ndr0005646,,Ndr0005646,'Ndrangheta
9103,P00313574,Lorenzo,Giordano,M,1998-11-14,23,Puglia,Taranto,,Ndr0001818,,Ndr0001818,'Ndrangheta
9104,P00654669,Umberto,Valentini,M,1977-11-03,44,Campania,Benevento,,Ndr0001818,,Ndr0001818,'Ndrangheta
9105,P00313715,Sofia,Giordano,F,1945-02-21,77,Puglia,Taranto,P0157626,Cam0002578,,Cam0002578,Camorra
9106,P00651525,Mauro,Grasso,M,1945-08-14,76,Sicily,Caltanissetta,P0212821,Cam0002578,,Cam0002578,Camorra
9107,P00800327,Gabriella,Carbone,F,1941-04-27,80,Puglia,Taranto,P0155353,Cam0002578,,Cam0002578,Camorra
9108,P00313755,Gioele,Giordano,M,1967-09-05,54,Puglia,Taranto,P0056016,Cos0005130,,Cos0005130,Cosa Nostra
9109,P00831039,Tiziano,Caputo,M,1964-03-19,58,Campania,Avellino,,Cos0005130,,Cos0005130,Cosa Nostra
9110,P00313779,Simone,Giordano,M,1975-06-15,46,Puglia,Bari,P0158769,Cam0002785,,Cam0002785,Camorra
9111,P00900540,Gabriele,Donati,M,1994-02-27,28,Calabria,Acri,,Cam0002785,,Cam0002785,Camorra
9112,P00313927,Maurizio,Giordano,M,1959-11-29,62,Puglia,Foggia,P0231259,Ndr0003291,,Ndr0003291,'Ndrangheta
9113,P00786757,Raul,Grassi,M,1979-10-28,42,Puglia,Bari,,Ndr0003291,Cam0004192,Ndr0003291,'Ndrangheta
9114,P00313929,Matilde,Giordano,F,1959-03-23,63,Puglia,Foggia,P0041072,Ndr0003077,,Ndr0003077,'Ndrangheta
9115,P00375028,Fulvio,Fontana,M,2000-10-16,21,Calabria,Reggio Calabria,,Ndr0003077,,Ndr0003077,'Ndrangheta
9116,P00489705,Andrea,Gentile,M,1962-11-06,59,Campania,Avellino,P0079747,Ndr0003077,,Ndr0003077,'Ndrangheta
9117,P00852697,Salvo,Palmieri,M,1966-06-18,55,Puglia,Lecce,P0088332,Ndr0003077,,Ndr0003077,'Ndrangheta
9118,P00314061,Mario,Giordano,M,1950-11-30,71,Puglia,Andria,P0245884,Ndr0003345,,Ndr0003345,'Ndrangheta
9119,P00314128,Leonardo,Giordano,M,1932-02-16,90,Puglia,Bari,P0115015,Cos0005093,,Cos0005093,Cosa Nostra
9120,P00314144,Leonardo,Giordano,M,1956-07-21,65,Puglia,Bari,,Ndr0002974,,Ndr0002974,'Ndrangheta
9121,P00314274,Fabrizio,Giordano,M,1946-12-09,75,Puglia,Lecce,P0199774,Cam0005962,,Cam0005962,Camorra
9122,P00314329,Riccardo,Giordano,M,1987-06-21,34,Puglia,Andria,,Cos0003051,,Cos0003051,Cosa Nostra
9123,P00537566,Violante,De Santis,F,1978-03-03,44,Calabria,Lamezia Terme,,Cos0003051,,Cos0003051,Cosa Nostra
9124,P00314348,Biagio,Giordano,M,1990-10-08,31,Puglia,Andria,,Ndr0001597,,Ndr0001597,'Ndrangheta
9125,P00609531,Carlotta,Ferri,F,1932-02-04,90,Puglia,Taranto,P0063838,Ndr0001597,,Ndr0001597,'Ndrangheta
9126,P00314351,Sebastiano,Giordano,M,1954-09-18,67,Puglia,Lecce,P0213673,Cam0004064,,Cam0004064,Camorra
9127,P00966817,Valerio,Ruggiero,M,1977-01-18,45,Campania,Benevento,,Cam0004064,,Cam0004064,Camorra
9128,P00314488,Ezio,Giordano,M,1960-07-11,61,Puglia,Taranto,,Cos0004087,,Cos0004087,Cosa Nostra
9129,P00606729,Erica,Ferri,F,1957-03-15,65,Calabria,Cosenza,P0202249,Cos0004087,,Cos0004087,Cosa Nostra
9130,P00314645,Miriam,Giordano,F,1966-02-19,56,Puglia,Taranto,,Cos0001711,,Cos0001711,Cosa Nostra
9131,P00841708,Lapo,Montanari,M,1986-07-04,35,Puglia,Taranto,,Cos0001711,,Cos0001711,Cosa Nostra
9132,P00314839,Giuliano,Giordano,M,1986-10-22,35,Puglia,Bari,,Cam0002130,,Cam0002130,Camorra
9133,P00672583,Neri,Sala,M,1962-06-15,59,Campania,Benevento,P0028839,Cam0002130,,Cam0002130,Camorra
9134,P00834908,Simone,Caputo,M,1953-06-19,68,Sicily,Ragusa,P0009901,Cam0002130,,Cam0002130,Camorra
9135,P00934360,Agnese,Sartori,F,1991-02-19,31,Sicily,Palermo,,Cam0002130,,Cam0002130,Camorra
9136,P00314847,Donatella,Giordano,F,1958-09-22,63,Puglia,Taranto,P0227090,Cam0001058,,Cam0001058,Camorra
9137,P00936377,Alfredo,Neri,M,1998-06-28,23,Calabria,Lamezia Terme,,Cam0001058,,Cam0001058,Camorra
9138,P00314894,Monica,Giordano,F,1988-06-03,33,Puglia,Foggia,,Cam0001732,,Cam0001732,Camorra
9139,P00786582,Zeno,Grassi,M,2001-04-05,21,Puglia,Andria,,Cam0001732,,Cam0001732,Camorra
9140,P00315046,Diego,Giordano,M,1993-11-17,28,Puglia,Lecce,,Cos0005081,,Cos0005081,Cosa Nostra
9141,P00315304,Mattia,Giordano,M,1948-04-25,73,Puglia,Lecce,P0009874,Cos0003197,,Cos0003197,Cosa Nostra
9142,P00705451,Gioele,Palumbo,M,2004-09-13,17,Sicily,Vittoria,,Cos0003197,,Cos0003197,Cosa Nostra
9143,P00869329,Patrizio,De Rosa,M,1968-12-20,53,Calabria,Catanzaro,,Cos0003197,,Cos0003197,Cosa Nostra
9144,P00315311,Lapo,Giordano,M,1989-03-12,33,Puglia,Taranto,,Ndr0005288,,Ndr0005288,'Ndrangheta
9145,P00315341,Martina,Giordano,F,1941-01-20,81,Puglia,Bari,P0074274,Cam0000546,,Cam0000546,Camorra
9146,P00693849,Cristian,Pellegrini,M,1951-05-15,70,Campania,Naples,P0178946,Cam0000546,,Cam0000546,Camorra
9147,P00315495,Laura,Giordano,F,1963-09-27,58,Puglia,Lecce,P0135078,Cam0000297,,Cam0000297,Camorra
9148,P00712751,Augusto,Sanna,M,1984-04-24,37,Puglia,Andria,,Cam0000297,,Cam0000297,Camorra
9149,P00315562,Ferdinando,Giordano,M,1988-06-12,33,Puglia,Taranto,,Ndr0004979,,Ndr0004979,'Ndrangheta
9150,P00315567,Fioretta,Giordano,F,1943-12-07,78,Puglia,Bari,P0210618,Cam0000996,,Cam0000996,Camorra
9151,P00315659,Camilla,Giordano,F,1971-04-23,50,Puglia,Lecce,P0041661,Ndr0000045,,Ndr0000045,'Ndrangheta
9152,P00764936,Augusto,Silvestri,M,1952-12-19,69,Puglia,Foggia,P0166636,Ndr0000045,,Ndr0000045,'Ndrangheta
9153,P00998811,Alessandro,Negri,M,1934-03-21,88,Sicily,Palermo,P0057260,Ndr0000045,,Ndr0000045,'Ndrangheta
9154,P00315663,Isabella,Giordano,F,1943-04-04,79,Puglia,Andria,P0242665,Cam0006575,,Cam0006575,Camorra
9155,P00315704,Rossana,Giordano,F,1938-05-20,83,Puglia,Taranto,P0082870,Cos0000328,,Cos0000328,Cosa Nostra
9156,P00505439,Dario,Martinelli,M,1957-06-06,64,Sicily,Syracuse,P0230722,Cos0000328,,Cos0000328,Cosa Nostra
9157,P00315729,Erica,Giordano,F,1957-09-06,64,Puglia,Andria,P0011689,Cam0006565,,Cam0006565,Camorra
9158,P00502549,Filippo,Martinelli,M,1947-09-07,74,Puglia,Bari,P0158491,Cam0006565,,Cam0006565,Camorra
9159,P00315733,Massimo,Giordano,M,1988-03-07,34,Puglia,Andria,,Ndr0003284,,Ndr0003284,'Ndrangheta
9160,P00849924,Camillo,Guerra,M,1957-04-22,64,Puglia,Lecce,P0168599,Ndr0003284,,Ndr0003284,'Ndrangheta
9161,P00315860,Marzia,Giordano,F,1955-03-22,67,Puglia,Lecce,P0164000,Cos0004144,,Cos0004144,Cosa Nostra
9162,P00315922,Asia,Giordano,F,1958-02-16,64,Puglia,Foggia,,Cam0003187,,Cam0003187,Camorra
9163,P00491621,Chiara,Gentile,F,1950-11-17,71,Puglia,Taranto,P0112271,Cam0003187,,Cam0003187,Camorra
9164,P00695698,Augusto,Pellegrini,M,1961-06-24,60,Puglia,Lecce,P0214537,Cam0003187,,Cam0003187,Camorra
9165,P00315939,Maurizio,Giordano,M,1980-08-19,41,Puglia,Lecce,,Cam0001104,,Cam0001104,Camorra
9166,P00820389,Noemi,Barone,F,1951-07-06,70,Campania,Benevento,,Cam0001104,,Cam0001104,Camorra
9167,P00316117,Rosa,Giordano,F,1957-02-20,65,Sicily,Gela,P0021384,Ndr0004292,,Ndr0004292,'Ndrangheta
9168,P00504426,Sebastiano,Martinelli,M,1999-02-13,23,Sicily,Marsala,,Ndr0004292,,Ndr0004292,'Ndrangheta
9169,P00781527,Lavinia,Testa,F,1989-12-19,32,Campania,Benevento,,Ndr0004292,Cos0002514,Ndr0004292,'Ndrangheta
9170,P00873462,Tiziano,De Rosa,M,1936-02-24,86,Puglia,Bari,P0229540,Ndr0004292,,Ndr0004292,'Ndrangheta
9171,P00876766,Augusto,Bellini,M,1940-10-02,81,Calabria,Lamezia Terme,P0030343,Ndr0004292,,Ndr0004292,'Ndrangheta
9172,P00316125,Mirco,Giordano,M,1972-06-09,49,Sicily,Marsala,,Ndr0004117,,Ndr0004117,'Ndrangheta
9173,P00932244,Giacomo,Sartori,M,1986-11-13,35,Puglia,Foggia,,Ndr0004117,,Ndr0004117,'Ndrangheta
9174,P00316284,Raffaele,Giordano,M,1964-02-15,58,Sicily,Trapani,,Ndr0003221,,Ndr0003221,'Ndrangheta
9175,P00316333,Bianca,Giordano,F,1962-12-19,59,Sicily,Trapani,P0024537,Cam0005174,,Cam0005174,Camorra
9176,P00316340,Amelia,Giordano,F,1972-05-01,49,Sicily,Marsala,,Ndr0000923,,Ndr0000923,'Ndrangheta
9177,P00316402,Lavinia,Giordano,F,1999-12-17,22,Sicily,Caltanissetta,,Cam0006310,,Cam0006310,Camorra
9178,P00316462,Lapo,Giordano,M,2002-05-01,19,Sicily,Messina,,Cam0005662,,Cam0005662,Camorra
9179,P00429875,Elvira,Caruso,F,1988-09-24,33,Sicily,Marsala,,Cam0005662,,Cam0005662,Camorra
9180,P00316464,Eva,Giordano,F,1937-09-11,84,Sicily,Catania,P0052652,Cam0006510,,Cam0006510,Camorra
9181,P00316580,Viola,Giordano,F,1959-09-12,62,Sicily,Ragusa,P0181760,Cos0001443,,Cos0001443,Cosa Nostra
9182,P00316592,Asia,Giordano,F,1981-05-23,40,Sicily,Ragusa,P0180521,Cos0000442,,Cos0000442,Cosa Nostra
9183,P00316621,Azzurra,Giordano,F,1976-03-01,46,Sicily,Ragusa,P0048453,Cam0000685,,Cam0000685,Camorra
9184,P00316625,Silvio,Giordano,M,1955-11-03,66,Sicily,Palermo,P0078348,Ndr0004187,,Ndr0004187,'Ndrangheta
9185,P00316709,Greta,Giordano,F,1932-01-23,90,Sicily,Ragusa,P0007280,Cos0001371,,Cos0001371,Cosa Nostra
9186,P00434117,Gioia,Ferrara,F,1954-03-01,68,Calabria,Castrovillari,P0151846,Cos0001371,,Cos0001371,Cosa Nostra
9187,P00316838,Emiliano,Giordano,M,1959-01-09,63,Sicily,Syracuse,P0174897,Cam0001018,,Cam0001018,Camorra
9188,P00316868,Federico,Giordano,M,1999-01-31,23,Sicily,Trapani,,Ndr0001841,,Ndr0001841,'Ndrangheta
9189,P00316884,Rossana,Giordano,F,1996-10-13,25,Sicily,Syracuse,,Cos0004478,,Cos0004478,Cosa Nostra
9190,P00492714,Giuliana,Gentile,F,1979-09-09,42,Puglia,Taranto,,Cos0004478,,Cos0004478,Cosa Nostra
9191,P00697586,Valerio,Pellegrini,M,1944-01-13,78,Sicily,Syracuse,P0039932,Cos0004478,,Cos0004478,Cosa Nostra
9192,P00316903,Anna,Giordano,F,1980-01-23,42,Sicily,Gela,,Cam0003509,,Cam0003509,Camorra
9193,P00587383,Andrea,Conte,M,1943-09-30,78,Calabria,Rende,P0200640,Cam0003509,,Cam0003509,Camorra
9194,P00316920,Margherita,Giordano,F,1983-09-18,38,Sicily,Catania,,Ndr0002858,,Ndr0002858,'Ndrangheta
9195,P00317057,Federico,Giordano,M,1948-08-23,73,Sicily,Trapani,P0247710,Cam0005296,,Cam0005296,Camorra
9196,P00317085,Stella,Giordano,F,1973-09-01,48,Sicily,Caltanissetta,P0125276,Cam0002090,,Cam0002090,Camorra
9197,P00317151,Noemi,Giordano,F,1979-02-03,43,Sicily,Gela,,Cam0006537,,Cam0006537,Camorra
9198,P00454117,Dafne,Martini,F,1972-07-25,49,Calabria,Rende,P0151798,Cam0006537,,Cam0006537,Camorra
9199,P00993150,Asia,Negri,F,2002-10-23,19,Calabria,Castrovillari,,Cam0006537,,Cam0006537,Camorra
9200,P00317168,Maurizio,Giordano,M,2006-02-20,16,Sicily,Gela,,Cos0001702,,Cos0001702,Cosa Nostra
9201,P00317249,Biagio,Giordano,M,1991-05-13,30,Sicily,Caltanissetta,,Cam0006110,,Cam0006110,Camorra
9202,P00317407,Simone,Giordano,M,1996-09-25,25,Sicily,Syracuse,,Cam0005302,,Cam0005302,Camorra
9203,P00634396,Lavinia,Marini,F,1995-06-14,26,Calabria,Vibo Valentia,,Cam0005302,,Cam0005302,Camorra
9204,P00317495,Carlotta,Giordano,F,1984-12-13,37,Sicily,Gela,,Cam0002015,,Cam0002015,Camorra
9205,P00317502,Walter,Giordano,M,1935-08-21,86,Sicily,Messina,P0230085,Cam0002654,,Cam0002654,Camorra
9206,P00610756,Gabriele,Ferri,M,1966-09-03,55,Puglia,Bari,,Cam0002654,,Cam0002654,Camorra
9207,P00317519,Chiara,Giordano,F,1963-03-30,59,Sicily,Trapani,,Ndr0002546,,Ndr0002546,'Ndrangheta
9208,P00410404,Iole,Rinaldi,F,1959-02-12,63,Calabria,Corigliano-Rossano,,Ndr0002546,,Ndr0002546,'Ndrangheta
9209,P00912538,Vittorio,Piras,M,1931-09-27,90,Sicily,Ragusa,P0089473,Ndr0002546,,Ndr0002546,'Ndrangheta
9210,P00317535,Daniele,Giordano,M,1971-08-07,50,Sicily,Catania,,Cos0001208,,Cos0001208,Cosa Nostra
9211,P00317677,Eva,Giordano,F,1991-08-23,30,Sicily,Marsala,,Ndr0002208,,Ndr0002208,'Ndrangheta
9212,P00785455,Rebecca,Testa,F,1970-03-06,52,Sicily,Gela,P0086919,Ndr0002208,,Ndr0002208,'Ndrangheta
9213,P00317681,Antonello,Giordano,M,1974-11-10,47,Sicily,Messina,P0223038,Cam0000785,,Cam0000785,Camorra
9214,P00928041,Rocco,Battaglia,M,1981-10-19,40,Sicily,Palermo,,Cam0000785,,Cam0000785,Camorra
9215,P00317820,Fioretta,Giordano,F,2000-04-07,22,Sicily,Messina,,Ndr0000739,,Ndr0000739,'Ndrangheta
9216,P00317874,Donatella,Giordano,F,1979-04-05,43,Sicily,Marsala,,Ndr0002303,,Ndr0002303,'Ndrangheta
9217,P00317943,Marzia,Giordano,F,2003-11-23,18,Sicily,Marsala,,Cos0001126,,Cos0001126,Cosa Nostra
9218,P00425960,Valerio,Caruso,M,2002-06-28,19,Puglia,Taranto,,Cos0001126,,Cos0001126,Cosa Nostra
9219,P00318049,Elio,Giordano,M,1960-12-09,61,Sicily,Ragusa,,Cos0003616,,Cos0003616,Cosa Nostra
9220,P00829471,Agnese,Caputo,F,1930-10-19,91,Calabria,Lamezia Terme,,Cos0003616,,Cos0003616,Cosa Nostra
9221,P00318054,Ferdinando,Giordano,M,1997-06-27,24,Sicily,Gela,,Cam0005282,,Cam0005282,Camorra
9222,P00692592,Ugo,Pellegrini,M,1972-07-04,49,Campania,Benevento,,Cam0005282,,Cam0005282,Camorra
9223,P00318125,Stefania,Giordano,F,1966-06-06,55,Sicily,Caltanissetta,,Cam0002525,,Cam0002525,Camorra
9224,P00982602,Massimiliano,Orlando,M,1982-09-18,39,Puglia,Andria,,Cam0002525,,Cam0002525,Camorra
9225,P00318134,Luigi,Giordano,M,1971-03-14,51,Sicily,Trapani,,Ndr0002886,,Ndr0002886,'Ndrangheta
9226,P00721133,Martina,Farina,F,1954-07-25,67,Puglia,Lecce,P0205796,Ndr0002886,,Ndr0002886,'Ndrangheta
9227,P00318170,Mario,Giordano,M,1965-09-30,56,Sicily,Palermo,P0032610,Cam0001177,,Cam0001177,Camorra
9228,P00318242,Massimiliano,Giordano,M,1941-01-22,81,Sicily,Messina,P0043594,Cos0003533,Sac0000095,Cos0003533,Cosa Nostra
9229,P00466502,Emma,Leone,F,1993-08-29,28,Calabria,Acri,,Cos0003533,,Cos0003533,Cosa Nostra
9230,P00318418,Gianluca,Giordano,M,1950-03-13,72,Sicily,Trapani,P0029631,Cos0004204,,Cos0004204,Cosa Nostra
9231,P00318663,Luca,Giordano,M,1947-01-15,75,Sicily,Gela,P0191194,Cos0000243,,Cos0000243,Cosa Nostra
9232,P00561244,Diego,Marchetti,M,1950-06-17,71,Campania,Benevento,P0069460,Cos0000243,,Cos0000243,Cosa Nostra
9233,P00318739,Giuliano,Giordano,M,1963-03-02,59,Sicily,Vittoria,,Cam0002926,,Cam0002926,Camorra
9234,P00318762,Claudia,Giordano,F,2001-02-17,21,Sicily,Ragusa,,Cam0005188,,Cam0005188,Camorra
9235,P00598445,Luca,Ferraro,M,1943-08-15,78,Campania,Avellino,P0115536,Cam0005188,,Cam0005188,Camorra
9236,P00653896,Elvira,Valentini,F,1984-03-31,38,Calabria,Catanzaro,,Cam0005188,,Cam0005188,Camorra
9237,P00778608,Simone,Testa,M,1943-07-31,78,Calabria,Acri,P0206958,Cam0005188,,Cam0005188,Camorra
9238,P00318806,Sebastiano,Giordano,M,1968-01-27,54,Sicily,Ragusa,,Cos0000842,,Cos0000842,Cosa Nostra
9239,P00466613,Renato,Leone,M,1998-06-12,23,Calabria,Castrovillari,,Cos0000842,,Cos0000842,Cosa Nostra
9240,P00524572,Vittoria,Lombardo,F,1995-09-29,26,Sicily,Marsala,,Cos0000842,,Cos0000842,Cosa Nostra
9241,P00637969,Bianca,Marini,F,1953-11-14,68,Campania,Naples,P0090281,Cos0000842,,Cos0000842,Cosa Nostra
9242,P00318829,Valeria,Giordano,F,1958-03-30,64,Sicily,Ragusa,P0170560,Ndr0002187,,Ndr0002187,'Ndrangheta
9243,P00318968,Vincenzo,Giordano,M,1995-11-10,26,Sicily,Marsala,,Cos0001643,,Cos0001643,Cosa Nostra
9244,P00319067,Diego,Giordano,M,1944-10-18,77,Sicily,Palermo,P0063357,Cos0001365,,Cos0001365,Cosa Nostra
9245,P00461462,Elettra,Martini,F,1986-07-07,35,Puglia,Andria,,Cos0001365,,Cos0001365,Cosa Nostra
9246,P00505215,Sebastiano,Martinelli,M,1957-02-05,65,Sicily,Syracuse,P0049534,Cos0001365,,Cos0001365,Cosa Nostra
9247,P00733054,Bernardo,Rizzi,M,1975-02-25,47,Sicily,Messina,P0229505,Cos0001365,,Cos0001365,Cosa Nostra
9248,P00319090,Niccolo,Giordano,M,1989-07-08,32,Sicily,Gela,,Cam0003227,,Cam0003227,Camorra
9249,P00319199,Dafne,Giordano,F,1979-04-18,42,Sicily,Ragusa,P0169155,Cos0005322,,Cos0005322,Cosa Nostra
9250,P00319232,Carla,Giordano,F,1962-02-25,60,Sicily,Palermo,P0197400,Ndr0004097,,Ndr0004097,'Ndrangheta
9251,P00771882,Beatrice,Mazza,F,2001-02-09,21,Campania,Naples,,Ndr0004097,,Ndr0004097,'Ndrangheta
9252,P00319249,Fiorella,Giordano,F,1953-02-05,69,Sicily,Gela,,Cam0002664,,Cam0002664,Camorra
9253,P00319321,Francesca,Giordano,F,1948-03-29,74,Sicily,Marsala,P0039017,Cam0003344,,Cam0003344,Camorra
9254,P00319392,Pietro,Giordano,M,1981-11-18,40,Sicily,Palermo,P0135976,Ndr0004374,,Ndr0004374,'Ndrangheta
9255,P00319396,Michele,Giordano,M,2006-01-24,16,Sicily,Trapani,,Sac0000825,,Sac0000825,Sacra Corona Unita
9256,P00966225,Valerio,Ruggiero,M,1980-09-23,41,Campania,Caserta,,Sac0000825,,Sac0000825,Sacra Corona Unita
9257,P00319452,Renato,Giordano,M,1984-03-25,38,Sicily,Gela,,Ndr0004231,,Ndr0004231,'Ndrangheta
9258,P00319454,Roberto,Giordano,M,2005-11-03,16,Sicily,Marsala,,Cam0002236,,Cam0002236,Camorra
9259,P00319470,Valerio,Giordano,M,1986-09-19,35,Sicily,Gela,,Cos0005109,,Cos0005109,Cosa Nostra
9260,P00742627,Aurora,Cattaneo,F,1985-03-07,37,Campania,Caserta,,Cos0005109,,Cos0005109,Cosa Nostra
9261,P00319704,Raffaella,Rizzo,F,1986-08-27,35,Calabria,Lamezia Terme,,Cam0002611,,Cam0002611,Camorra
9262,P00520556,Debora,Lombardo,F,1987-05-02,34,Campania,Naples,,Cam0002611,,Cam0002611,Camorra
9263,P00568689,Antonio,Parisi,M,1993-05-08,28,Calabria,Rende,,Cam0002611,,Cam0002611,Camorra
9264,P00960506,Umberto,Pagano,M,1937-10-30,84,Campania,Naples,P0094224,Cam0002611,,Cam0002611,Camorra
9265,P00319790,Emanuele,Rizzo,M,1951-01-04,71,Calabria,Montalto Uffugo,P0095789,Ndr0003745,,Ndr0003745,'Ndrangheta
9266,P00319992,Ernesto,Rizzo,M,1932-06-14,89,Calabria,Vibo Valentia,P0201946,Cam0006658,,Cam0006658,Camorra
9267,P00408657,Daniele,Mariani,M,2001-04-17,20,Sicily,Catania,,Cam0006658,,Cam0006658,Camorra
9268,P00319995,Valerio,Rizzo,M,1998-05-12,23,Calabria,Crotone,,Ndr0002803,,Ndr0002803,'Ndrangheta
9269,P00556802,Fulvio,D'angelo,M,1953-02-21,69,Sicily,Caltanissetta,P0102088,Ndr0002803,,Ndr0002803,'Ndrangheta
9270,P00938028,Silvia,Neri,F,1949-02-17,73,Campania,Benevento,P0203015,Ndr0002803,,Ndr0002803,'Ndrangheta
9271,P00320017,Ilaria,Rizzo,F,1994-01-29,28,Calabria,Lamezia Terme,,Cam0000019,,Cam0000019,Camorra
9272,P00452445,Adriano,Galli,M,1949-04-21,72,Sicily,Marsala,P0024592,Cam0000019,,Cam0000019,Camorra
9273,P00320018,Zeno,Rizzo,M,1943-09-23,78,Calabria,Acri,P0237871,Cos0002840,,Cos0002840,Cosa Nostra
9274,P00320082,Lavinia,Rizzo,F,1935-07-13,86,Calabria,Rende,P0091398,Cam0002803,,Cam0002803,Camorra
9275,P00320099,Sergio,Rizzo,M,1952-12-03,69,Calabria,Reggio Calabria,,Ndr0001208,,Ndr0001208,'Ndrangheta
9276,P00956743,Camillo,Milani,M,2004-05-20,17,Sicily,Caltanissetta,,Ndr0001208,,Ndr0001208,'Ndrangheta
9277,P00320199,Rita,Rizzo,F,1976-09-24,45,Calabria,Montalto Uffugo,,Cos0002625,,Cos0002625,Cosa Nostra
9278,P00320201,Maria,Rizzo,F,1991-07-23,30,Calabria,Reggio Calabria,,Cam0005281,,Cam0005281,Camorra
9279,P00320290,Rocco,Rizzo,M,1999-03-14,23,Calabria,Vibo Valentia,,Cam0000071,,Cam0000071,Camorra
9280,P00320474,Chiara,Rizzo,F,1954-07-31,67,Calabria,Vibo Valentia,P0198475,Cam0000234,,Cam0000234,Camorra
9281,P00552863,Angelo,D'angelo,M,1952-10-22,69,Puglia,Taranto,P0162695,Cam0000234,,Cam0000234,Camorra
9282,P00320489,Elettra,Rizzo,F,1957-11-15,64,Calabria,Cosenza,P0221334,Cam0000931,,Cam0000931,Camorra
9283,P00320505,Erica,Rizzo,F,1947-06-15,74,Calabria,Castrovillari,P0154913,Cam0005581,,Cam0005581,Camorra
9284,P00320542,Corrado,Rizzo,M,1989-11-20,32,Calabria,Cosenza,,Cos0002580,,Cos0002580,Cosa Nostra
9285,P00320620,Sergio,Rizzo,M,1993-07-26,28,Calabria,Reggio Calabria,,Cam0002634,,Cam0002634,Camorra
9286,P00320705,Giovanni,Rizzo,M,1952-04-22,69,Calabria,Lamezia Terme,P0241909,Cam0000855,,Cam0000855,Camorra
9287,P00548667,Bruno,D'angelo,M,1938-12-20,83,Calabria,Acri,,Cam0000855,,Cam0000855,Camorra
9288,P00947326,Domenico,Costantini,M,1979-04-19,42,Puglia,Lecce,,Cam0000855,,Cam0000855,Camorra
9289,P00320777,Gioia,Rizzo,F,1994-06-08,27,Calabria,Reggio Calabria,,Sac0000196,,Sac0000196,Sacra Corona Unita
9290,P00320835,Raffaello,Rizzo,M,1982-07-11,39,Calabria,Cosenza,,Cam0002732,,Cam0002732,Camorra
9291,P00320959,Greta,Rizzo,F,1944-06-27,77,Calabria,Crotone,P0171455,Cos0001885,,Cos0001885,Cosa Nostra
9292,P00321069,Elena,Rizzo,F,1958-05-22,63,Calabria,Cosenza,,Cos0004147,,Cos0004147,Cosa Nostra
9293,P00321116,Fabio,Rizzo,M,1953-01-23,69,Calabria,Catanzaro,P0112352,Cam0003679,,Cam0003679,Camorra
9294,P00954985,Carla,Milani,F,1955-03-18,67,Puglia,Andria,,Cam0003679,,Cam0003679,Camorra
9295,P00321248,Mattia,Rizzo,M,2003-07-28,18,Calabria,Montalto Uffugo,,Ndr0003601,,Ndr0003601,'Ndrangheta
9296,P00321276,Cecilia,Rizzo,F,1947-08-04,74,Calabria,Crotone,P0172275,Cam0001752,,Cam0001752,Camorra
9297,P00421458,Isabella,Caruso,F,1940-09-25,81,Calabria,Corigliano-Rossano,P0235300,Cam0001752,,Cam0001752,Camorra
9298,P00321396,Alessandro,Rizzo,M,1977-04-02,45,Calabria,Rende,,Cam0000038,,Cam0000038,Camorra
9299,P00321433,Adriano,Rizzo,M,1952-02-13,70,Calabria,Acri,,Cam0000731,,Cam0000731,Camorra
9300,P00541047,Eleonora,De Santis,F,1979-10-11,42,Campania,Avellino,P0066482,Cam0000731,,Cam0000731,Camorra
9301,P00603625,Tullio,Ferraro,M,1995-06-25,26,Sicily,Marsala,,Cam0000731,,Cam0000731,Camorra
9302,P00750728,Domenico,Morelli,M,1940-06-19,81,Sicily,Ragusa,P0105649,Cam0000731,,Cam0000731,Camorra
9303,P00321458,Massimo,Rizzo,M,1969-03-19,53,Calabria,Reggio Calabria,,Cos0003752,,Cos0003752,Cosa Nostra
